STOXXID;SEDOL;ISIN;effectiveDate;weightFactor;capFactor
QBR.B;2715777;CA7481932084;20201221;1;0.4055195
262383;2623836;CA4480551031;20201221;1;1.0
CA90KF;BGHVW01;CA53227R1064;20201221;1;1.0
221845;BF7MQ72;CA7847301032;20201221;1;1.0
243979;B43WJC5;CA0213611001;20201221;1;1.0
CA60A2;BN85P68;CA49448Q1090;20201221;1;1.0
TCCO;2166160;CA13321L1085;20201221;1;1.0
CA20D1;BDGN4L2;KYG3040R1589;20201221;1;1.0
271551;B3SGMV5;CA4932711001;20201221;1;1.0
CA122R;B3QJ0H8;CA89156V1067;20201221;1;1.0
CA50F6;BCZLSL8;CA8934631091;20201221;1;1.0
TWFT;2951098;CA9528451052;20201221;1;1.0
CA1861;BKPNC96;CA1033101082;20201221;1;1.0
CA10OB;B29TNV3;CA45790B1040;20201221;1;1.0
235023;BYL7SB4;CA1946931070;20201221;1;1.0
285423;2854238;CA85472N1096;20201221;1;1.0
CA60KC;BBX46Q3;CA17039A1066;20201221;1;0.6390193
FTT;2339177;CA3180714048;20201221;1;1.0
213545;2135450;CA66987E2069;20201221;1;1.0
RIM;BCBHZ31;CA09228F1036;20201221;1;1.0
241170;BZ3DNP6;CA0115321089;20201221;1;1.0
276388;2763884;CA78460T1057;20201221;1;1.0
265441;2654416;CA59151K1084;20201221;1;1.0
CA80B5;BF01YS3;CA22717L1013;20201221;1;1.0
213414;BGM8DW6;CA4039254079;20201221;1;0.49
CA30B0;2641441;CA65548P4033;20201221;1;1.0
206061;2060615;CA0467894006;20201221;1;1.0
CA606Y;2099084;CA09950M3003;20201221;1;1.0
CA603V;B1VJFK7;CA74061A1084;20201221;1;1.0
719598;2516022;CA53278L1076;20201221;1;1.0
AC144;B3NWJQ2;CA37252B1022;20201221;1;1.0
B01NXQ;B01NXQ4;CA1520061021;20201221;1;1.0
CA60IA;BYNDNQ0;BMG162341090;20201221;1;1.0
CA50C3;2282237;CA2929491041;20201221;1;1.0
154026;B3KT0S5;CA1254911003;20201221;1;1.0
CA108V;B61KF83;CA14042M1023;20201221;1;1.0
206502;BZ22BK5;CA83179X1087;20201221;1;0.5422753
CA802W;BJXM607;CA14179V5036;20201221;1;1.0
218559;BKSLS55;CA31890B1031;20201221;1;0.5354606
CA11AY;2555865;CA5649051078;20201221;1;1.0
CA70B4;BTC2NF2;CA03765K1049;20201221;1;1.0
TBCB;BLKNZP5;CA74167P1080;20201221;1;1.0
CA00L7;BKLNP13;CA29446Y5020;20201221;1;1.0
CA30RG;B9B3FG1;CA05577W2004;20201221;1;1.0
CA12K9;B44WH97;CA3748252069;20201221;1;1.0
220576;BZCDFX9;CA19239C1068;20201221;1;0.5872806
CA307W;2809777;CA85853F1053;20201221;1;1.0
CA11E2;2833583;CA32076V1031;20201221;1;1.0
CA30AZ;2972851;CA97535P1045;20201221;1;1.0
230787;BHZJ5Y9;CA2849025093;20201221;1;1.0
CA90LG;BTKSSY6;CA5503711080;20201221;1;1.0
CA12PE;B57Q8S9;CA74139C1023;20201221;1;1.0
218828;2188283;CA13677F1018;20201221;1;1.0
TAU;2901628;CA89346D1078;20201221;1;1.0
CA12LA;B575D14;CA69946Q1046;20201221;1;1.0
CA009V;B8S8C94;CA16141A1030;20201221;1;1.0
CA00K6;BD1FRN6;CA8807972044;20201221;1;1.0
CA40UK;BN320L4;CA7397211086;20201221;1;1.0
CFP;B18P4F6;CA1375761048;20201221;1;1.0
CA503U;BN60CQ4;CA68827L1013;20201221;1;1.0
CA11G4;B3NDMC2;CA33564P1036;20201221;1;1.0
205224;B6463M8;CA00208D4084;20201221;1;1.0
B05BDX;B05BDX1;CA4436281022;20201221;1;1.0
CA7081;B4Y8WM3;CA6674951059;20201221;1;0.559872
285363;B3KTPS0;CA86828P1036;20201221;1;1.0
CA40TJ;2380573;CA3899141020;20201221;1;1.0
CA10PC;2736273;CA76329W1032;20201221;1;1.0
CA50G7;B4NP281;CA89612W1023;20201221;1;1.0
244664;2446646;CA4509131088;20201221;1;1.0
CA30D2;B64ZLH6;CA61767W1041;20201221;1;1.0
CA10E1;2002587;CA0019401052;20201221;1;1.0
CA60JB;B67M8D9;CA02215R1073;20201221;1;1.0
CA90A5;BDCG2C2;CA04045U1021;20201221;1;1.0
CA903Y;BMH4P92;CA26153W1095;20201221;1;0.5268251
CA8060;B1L9R12;CA46071W2058;20201221;1;0.49
CA904Z;BF02Z72;CA2960061091;20201221;1;1.0
CA9072;B928VJ0;CA8661201167;20201221;1;0.5309351
CA305U;B7YC668;CA80013R2063;20201221;1;1.0
CA30E3;BYZ1856;CA49410M1023;20201221;1;0.49
CA60C4;2581332;CA55903Q1046;20201221;1;1.0
CA507Y;BRK0MM4;CA81783Q1054;20201221;1;1.0
251122;B8L02P3;CA5054401073;20201221;1;1.0
CA70C5;BLB8BC8;CA05156X8843;20201221;1;1.0
CA00CY;BZ3FZR8;CA6632782083;20201221;1;1.0
CA007T;2419927;CA1999101001;20201221;1;0.4456224
CA70D6;BZ4FM87;CA75601Y1007;20201221;1;1.0
282694;2826947;CA6445351068;20201221;1;1.0
360254;B011205;CA0966311064;20201221;1;0.5557698
CA60SK;BD8NB53;CA5359195008;20201221;1;1.0
CA209X;B418WK4;CA96467A2002;20201221;1;1.0
CA90FA;B00GQP4;CA2945051027;20201221;1;1.0
CA90XS;B0Y90N5;CA95083R1001;20201221;1;1.0
243418;2434180;CA4369131079;20201221;1;1.0
CA911X;BFSRSC5;CA1264621006;20201221;1;0.7287329
CA105S;B00VD03;CA2652692096;20201221;1;1.0
CA206U;BD2NKY1;CA8910546032;20201221;1;1.0
CA12D2;2383033;CA3499151080;20201221;1;1.0
CA9140;B8KJHF6;CA92937G1090;20201221;1;0.5961796
CA60RJ;BYVZ982;CA26829L1076;20201221;1;1.0
CA11L9;B0XZXV3;CA04315L1058;20201221;1;0.5584046
CA00M8;BYVY3D2;CA8283631015;20201221;1;1.0
CA8071;BF5GNG4;CA4707481046;20201221;1;1.0
GRT.A;2357953;CA8935781044;20201221;1;1.0
207734;2077347;CA51925D1069;20201221;1;1.0
CA706Z;2179254;CA1469001053;20201221;1;1.0
CA30F4;2459901;CA4609191032;20201221;1;1.0
CA20AY;B11YBV5;CA2271071094;20201221;1;0.49
CA6091;B3VHDS9;CA3012831077;20201221;1;0.4639107
278426;2784261;CA82835P1036;20201221;1;1.0
CA30SH;B3M4R76;CA05651W2094;20201221;1;1.0
224880;2248808;CA7819036046;20201221;1;1.0
CA702V;2514275;CA55378N1078;20201221;1;1.0
262611;B67C8W8;CA22576C1014;20201221;1;1.0
CA10RE;BD3HFC5;CA62910L1022;20201221;1;1.0
CA90NI;BDBCBP7;CA6882811046;20201221;1;1.0
CA00DZ;BMJJVS6;CA26153P1045;20201221;1;0.7170032
CA90D8;2186890;CA19238T1003;20201221;1;0.7959775
210762;2107620;CA5734591046;20201221;1;1.0
201425;2473859;CA45245E1097;20201221;1;1.0
BBD.B;2109723;CA0977512007;20201221;1;1.0
CA00H3;B4XF9J1;CA5527041084;20201221;1;1.0
TCLS;2263362;CA15101Q1081;20201221;1;1.0
CA005R;B8KB138;CA96145A2002;20201221;1;1.0
CA11RF;BD8NBC0;CA5359194019;20201221;1;1.0
CA10D0;B1Z7L21;CA6752221037;20201221;1;1.0
269954;2699547;CA00762V1094;20201221;1;1.0
CA00ZL;BKMJWS6;CA92625W5072;20201221;1;1.0
432684;BMFY8R3;CH0531751755;20201221;1;1.0
531966;7124594;CH0012410517;20201221;1;1.0
CH809A;BD5GN60;CH0435377954;20201221;1;1.0
CH5020;BPF0548;AT0000A18XM4;20201221;1;1.0
440755;7113990;CH0012142631;20201221;1;1.0
CH6010;BYZWMR9;CH0311864901;20201221;1;1.0
591264;B012877;CH0018294154;20201221;1;1.0
739160;B76D410;CH0130293662;20201221;1;1.0
569620;7110902;CH0012100191;20201221;1;1.0
929869;BK6QWF0;CH0466642201;20201221;1;1.0
595140;BYQ8481;CH0319416936;20201221;1;1.0
CH6032;4152952;CH0001503199;20201221;1;1.0
CH7055;B03PQZ8;CH0012829898;20201221;1;1.0
929718;4341783;CH0001752309;20201221;1;1.0
CH90GI;BJ7HN18;CH0002178181;20201221;1;1.0
CH201W;B71QPM2;CH0126673539;20201221;1;1.0
492109;7123104;CH0012335540;20201221;1;1.0
B07ZBW;B07ZBW6;CH0002432174;20201221;1;1.0
CH4030;BLWF8B6;CH0239229302;20201221;1;1.0
CH7022;BF0YK62;CH0363463438;20201221;1;1.0
537061;7117884;CH0038389992;20201221;1;1.0
CH90IK;BKWD4B5;CH0496451508;20201221;1;1.0
CH301X;BFSSBH4;CH0225173167;20201221;1;1.0
CH8012;B1Z4WD0;CH0030486770;20201221;1;1.0
485471;4854719;CH0038388911;20201221;1;1.0
591427;5914270;CH0008837566;20201221;1;1.0
CH908A;B11TD81;CH0024590272;20201221;1;1.0
CH7011;BYQCQ32;CH0360674466;20201221;1;1.0
465568;4612757;CH0000816824;20201221;1;1.0
CH7033;B92M6T7;CH0042615283;20201221;1;1.0
B0R80X;B0R80X9;CH0023405456;20201221;1;1.0
CH8078;7391763;CH0014284498;20201221;1;1.0
CH002V;7155884;CH0012530207;20201221;1;1.0
705826;7058262;CH0011484067;20201221;1;1.0
435003;4350035;CH0003541510;20201221;1;1.0
CH9035;5206621;CH0006372897;20201221;1;1.0
705041;7050417;CH0011795959;20201221;1;1.0
CH9057;5984024;CH0010754924;20201221;1;1.0
EY023;B01TCC1;CH0012627250;20201221;1;1.0
CH104Y;B0LDD86;CH0022427626;20201221;1;1.0
CH7044;BF41XY8;CH0371153492;20201221;1;1.0
CH9068;4681724;CH0011029946;20201221;1;1.0
B02SWN;B02SWN8;CH0019396990;20201221;1;1.0
B0LF18;B0LF188;CH0022268228;20201221;1;1.0
B0BV89;B0BV896;CH0011108872;20201221;1;1.0
CH90DF;BJYLTQ0;CH0468525222;20201221;1;1.0
CH7088;BYQMFV3;LI0355147575;20201221;1;1.0
CH90BD;BD6T1P3;CH0315966322;20201221;1;1.0
547643;7132832;CH0030380734;20201221;1;1.0
CH90AC;B00ZC75;CH0100837282;20201221;1;1.0
528648;7517893;CH0014786500;20201221;1;1.0
CH103X;B1X3KP7;CH0010675863;20201221;1;1.0
CH105Z;BD376K0;CH0360826991;20201221;1;1.0
CH8023;BLNN0G8;CH0238627142;20201221;1;1.0
CH10TN;BW4NR74;CH0273774791;20201221;1;1.0
B17641;B176416;CH0025536027;20201221;1;1.0
CH114Z;7132735;CH0110240600;20201221;1;1.0
722275;7222755;CH0012684657;20201221;1;1.0
CH8034;BG0SQC9;CH0406705126;20201221;1;1.0
CH110V;BLD1K17;CH0530235594;20201221;1;1.0
CH101V;B4YCYX0;CH0127480363;20201221;1;1.0
458161;4581619;CH0002088976;20201221;1;1.0
CH9046;5978630;CH0010702154;20201221;1;1.0
EY024;B39VJC9;CH0043238366;20201221;1;1.0
B00FX5;B00FX50;CH0011432447;20201221;1;1.0
CH203Y;B7Y4738;CH0190891181;20201221;1;1.0
CH111W;B10DQJ6;CH0023868554;20201221;1;1.0
493030;5497102;DE0007664005;20201221;1;1.0
DE007Y;5843307;DE0007165607;20201221;1;1.0
DE90GG;BKF1H51;DE000TRAT0N7;20201221;1;1.0
DE70DB;BYWH8S0;DE000A161408;20201221;1;1.0
DE7086;5932409;DE0005158703;20201221;1;1.0
DE8054;5633962;DE0006452907;20201221;1;1.0
DE50B7;BYT9340;DE000A12DM80;20201221;1;1.0
DE8065;BFMHVQ6;DE000DWS1007;20201221;1;1.0
B11Y56;B11Y568;DE000WCH8881;20201221;1;1.0
440920;4409205;DE0005772206;20201221;1;1.0
B05M8B;B05M8B7;DE0005470405;20201221;1;1.0
DE3071;B923935;DE000LED4000;20201221;1;1.0
DE104W;5881857;DE0005470306;20201221;1;1.0
DE70CA;5802449;DE000A0TGJ55;20201221;1;1.0
DE7097;BMY7CH1;DE000A288904;20201221;1;1.0
710755;7107551;DE0005773303;20201221;1;1.0
DE001W;B3S3S52;DE0007493991;20201221;1;1.0
DE70A8;5811917;DE0005664809;20201221;1;1.0
DE2070;5735631;DE0008303504;20201221;1;1.0
DE5051;BYY5978;DE000WAF3001;20201221;1;1.0
DE401W;5734672;DE0005545503;20201221;1;1.0
489108;5636927;DE0007500001;20201221;1;1.0
LU501L;B8K9X70;LU0775917882;20201221;1;1.0
DE101T;5982200;GB0059822006;20201221;1;1.0
435435;4354350;DE0005790430;20201221;1;1.0
533458;5334588;DE0007030009;20201221;1;1.0
DE3093;5531000;DE0006632003;20201221;1;1.0
B1Y47Y;B1Y47Y7;DE000A0LD6E6;20201221;1;1.0
DE8010;BFYTTC2;DE000A2GS5D8;20201221;1;1.0
DE80BA;5260768;DE0007231326;20201221;1;1.0
548552;5485527;DE0006766504;20201221;1;1.0
DE9044;B28XLF6;DE0005493365;20201221;1;1.0
525288;BCZM1B2;DE000PSM7770;20201221;1;1.0
DE7053;BD6QT83;DE000BFB0019;20201221;1;1.0
578446;5784462;DE0007297004;20201221;1;1.0
553114;BF06WX9;DE000A2GS401;20201221;1;1.0
DE10C4;4354338;DE0005790406;20201221;1;1.0
DE4072;BR17150;DE000A12UKK6;20201221;1;1.0
DE5073;BYNXBZ5;LU1250154413;20201221;1;1.0
DE9066;5491966;DE0006095003;20201221;1;1.0
B1VP94;B1VP947;DE000A0LD2U1;20201221;1;1.0
B11Y3K;B11Y3K8;DE000PAT1AG3;20201221;1;1.0
582300;B1SK0S6;DE000A0Z2ZZ5;20201221;1;1.0
DE302W;5119901;DE0005565204;20201221;1;1.0
DE9088;4495044;DE0007074007;20201221;1;1.0
B06CF7;B06CF71;DE000A0D6554;20201221;1;1.0
DE602Z;BYYH7G9;NL0012044747;20201221;1;1.0
552388;5523881;DE0006335003;20201221;1;1.0
572670;B88MHC4;DE000A1PHFF7;20201221;1;1.0
DE402X;5545670;DE0006219934;20201221;1;1.0
DE8032;5772627;DE0005419105;20201221;1;1.0
DE6030;BYR4KP7;DE000A161N30;20201221;1;1.0
EG047;B3B20H2;DE000A0DJ6J9;20201221;1;1.0
DE11LE;5808845;DE0007276503;20201221;1;1.0
950847;5770911;DE0008051004;20201221;1;1.0
DE102U;5499238;DE0006916604;20201221;1;1.0
DE70EC;BDZRDG3;LU1704650164;20201221;1;1.0
504141;5041413;DE0007257503;20201221;1;1.0
DE404Z;BMM1PP4;LU1066226637;20201221;1;1.0
576162;B54C017;DE000KSAG888;20201221;1;1.0
DE90EE;BJV2FV3;DE000NWRK013;20201221;1;1.0
681441;BGJVB13;DE000A2NB601;20201221;1;1.0
DE11QJ;BZBWTJ1;DE0006083405;20201221;1;1.0
DE008Z;BYTK8S2;DE000STRA555;20201221;1;1.0
546834;5468346;DE000A0WMPJ6;20201221;1;1.0
B28SK0;B28SK09;DE000A0S8488;20201221;1;1.0
DE9011;4665933;AT0000A0E9W5;20201221;1;1.0
738006;7380062;DE0005408116;20201221;1;1.0
DE12GA;4693194;DE0006084403;20201221;1;1.0
B1FHFF;B1FHFF2;DE000A0LAUP1;20201221;1;1.0
DE105X;B4RLNR1;DE000A1H8BV3;20201221;1;1.0
DE9033;B2R9XL5;DE0005111702;20201221;1;1.0
B17R24;B17R248;DE000WACK012;20201221;1;1.0
DE5062;BYM6917;DE0008019001;20201221;1;1.0
475497;4754972;DE0007480204;20201221;1;1.0
DE50EA;BZ1DNL4;DE000SHA0159;20201221;1;1.0
409830;5117381;DE0005909006;20201221;1;1.0
546535;5465358;DE0006202005;20201221;1;1.0
DE203W;BD1NML3;DE000A1X3XX4;20201221;1;1.0
DE8021;BFYXP82;DE000A2NBX80;20201221;1;1.0
DE90AA;5271276;DE0007231334;20201221;1;1.0
DE10H9;5689857;DE0005659700;20201221;1;1.0
DE9055;5735642;DE0006013006;20201221;1;1.0
DE90BB;5769470;DE0007446007;20201221;1;1.0
DE90FF;5623662;DE0005093108;20201221;1;1.0
509233;5092336;DE0007667107;20201221;1;1.0
DE11WP;5169218;DE0005550636;20201221;1;1.0
DK10HF;BV9G6B8;US04351P1012;20201221;1;1.0
DK10B9;BBCR9N1;DK0060495240;20201221;1;1.0
DK1020;BX8ZX20;DK0060634707;20201221;1;1.0
DK8016;BFYDWS1;DK0060952919;20201221;1;1.0
471349;4713490;DK0010219153;20201221;1;1.0
489774;B94P973;DK0060477503;20201221;1;1.0
DK1053;B0VL7C2;DK0060027142;20201221;1;1.0
DK4012;BKJ9RT5;DK0060542181;20201221;1;1.0
447996;B0386J1;DK0010307958;20201221;1;1.0
DK6025;BYSS4Q7;DK0060655629;20201221;1;1.0
DK101Z;BF1KD82;DK0060854669;20201221;1;1.0
DK10A8;5690859;DK0010253921;20201221;1;1.0
DK1075;4350024;DK0015250344;20201221;1;1.0
DK1031;5564619;DK0015998017;20201221;1;1.0
526357;5263574;DK0010234467;20201221;1;1.0
464246;7106354;DK0010287663;20201221;1;1.0
DK6014;BYZGMM6;DK0060696300;20201221;1;1.0
DK904A;B0SDJB4;DK0060257814;20201221;1;1.0
486809;B06JSP1;DK0010311471;20201221;1;1.0
DK1064;B14LS01;DK0060036564;20201221;1;1.0
DK9039;BGHVXC0;DK0061135753;20201221;1;1.0
DK9017;BYMM001;DK0060700516;20201221;1;1.0
598475;B1WP656;DK0060083210;20201221;1;1.0
423932;5579107;ES0125220311;20201221;1;1.0
ES1029;BZ3C3Q4;ES0113307062;20201221;1;1.0
ES604G;BD0PJ08;ES0139140174;20201221;1;1.0
521827;B188XC5;ES0116920333;20201221;1;1.0
563828;5638280;ES0184262212;20201221;1;1.0
ES707K;B15CL93;ES0105630315;20201221;1;1.0
B1YVKJ;B1YVKJ4;ES0165386014;20201221;1;1.0
400523;B01ZVZ5;ES0132105018;20201221;1;1.0
B29F9S;B29F9S0;ES0157261019;20201221;1;1.0
ES405F;BP3QYZ2;ES0105027009;20201221;1;1.0
ES703G;BD6K6R3;ES0105223004;20201221;1;1.0
B1YY66;B1YY662;ES0157097017;20201221;1;1.0
709538;B1X8QN2;ES0113860A34;20201221;1;1.0
ES0028;BMW2GT8;ES0169501022;20201221;1;1.0
ES505G;BYR4L21;ES0105075008;20201221;1;1.0
514021;B8CLHY9;ES0175438003;20201221;1;1.0
ES701E;BDH3Q71;ES0105229001;20201221;1;1.0
573829;5738298;ES0176252718;20201221;1;1.0
B01G2K;B01G2K0;ES0152503035;20201221;1;1.0
EE013;BYX98X0;ES0121975009;20201221;1;1.0
418560;4476210;ES0118594417;20201221;1;1.0
492670;5504789;ES0182870214;20201221;1;1.0
ES402C;BM677T6;ES0105022000;20201221;1;1.0
550975;B1PQHS6;ES0134950F36;20201221;1;1.0
ES705I;BH4H4H0;ES0180907000;20201221;1;1.0
ES706J;BYP70L4;ES0105287009;20201221;1;1.0
ES903I;BYWPFX8;ES0168675090;20201221;1;1.0
ES804I;B1W7BK2;ES0130625512;20201221;1;1.0
770065;B07VZ99;ES0109427734;20201221;1;1.0
ES601D;BD6SZ70;ES0105130001;20201221;1;1.0
