Date;MSCIPriceUSD;SAMCOPriceUSD
8/24/2015;834.15;845.96
8/25/2015;852.27;864.34
8/26/2015;850.93;863.76
8/27/2015;878.80;891.42
8/28/2015;886.55;899.02
8/31/2015;884.91;898.61
9/1/2015;865.87;879.46
9/2/2015;861.07;874.31
9/3/2015;866.27;879.84
9/4/2015;852.33;865.52
9/7/2015;841.07;853.87
9/8/2015;854.47;867.54
9/9/2015;874.94;889.12
9/10/2015;869.15;882.66
9/11/2015;867.36;880.79
9/14/2015;872.94;886.92
9/15/2015;871.99;885.72
9/16/2015;889.21;903.98
9/17/2015;894.38;909.02
9/18/2015;896.94;911.61
9/21/2015;881.55;895.74
9/22/2015;873.56;888.06
9/23/2015;855.79;868.61
9/24/2015;849.18;862.60
9/25/2015;852.93;865.87
9/28/2015;844.74;857.14
9/29/2015;839.10;853.16
9/30/2015;856.07;870.73
10/1/2015;862.08;877.13
10/2/2015;869.09;886.56
10/5/2015;887.64;904.50
10/6/2015;895.66;912.18
10/7/2015;919.55;934.56
10/8/2015;916.94;932.98
10/9/2015;928.78;944.61
10/12/2015;935.16;952.39
10/13/2015;923.34;940.09
10/14/2015;918.05;934.12
10/15/2015;934.63;952.84
10/16/2015;935.21;954.49
10/19/2015;937.34;957.05
10/20/2015;934.35;953.91
10/21/2015;928.54;947.52
10/22/2015;927.53;946.65
10/23/2015;938.76;960.82
10/26/2015;937.78;960.78
10/27/2015;932.44;957.90
10/28/2015;929.83;956.76
10/29/2015;914.52;941.75
10/30/2015;916.37;945.78
11/2/2015;918.95;949.65
11/3/2015;930.34;960.68
11/4/2015;938.33;969.63
11/5/2015;933.98;964.87
11/6/2015;921.37;953.45
11/9/2015;911.75;942.09
11/10/2015;900.75;931.66
11/11/2015;900.74;931.39
11/12/2015;901.12;931.71
11/13/2015;887.49;915.78
11/16/2015;879.12;908.46
11/17/2015;890.70;919.40
11/18/2015;889.34;918.93
11/19/2015;904.80;935.12
11/20/2015;911.65;942.63
11/23/2015;909.10;942.40
11/24/2015;907.14;940.32
11/25/2015;903.73;937.70
11/26/2015;905.83;940.22
11/27/2015;893.15;928.18
11/30/2015;880.11;917.28
12/1/2015;892.20;929.20
12/2/2015;888.20;925.20
12/3/2015;885.46;921.67
12/4/2015;877.92;915.45
12/7/2015;873.08;910.48
12/8/2015;859.75;896.66
12/9/2015;859.50;896.04
12/10/2015;852.80;890.28
12/11/2015;836.09;873.74
12/14/2015;833.56;870.70
12/15/2015;842.41;880.11
12/16/2015;854.22;893.37
12/17/2015;863.13;901.68
12/18/2015;853.54;892.21
12/21/2015;855.40;893.85
12/22/2015;858.84;897.61
12/23/2015;868.05;906.80
12/24/2015;869.05;907.22
12/25/2015;869.30;907.38
12/28/2015;865.01;901.80
12/29/2015;864.33;901.82
12/30/2015;855.44;892.24
12/31/2015;858.33;894.83
1/4/2016;829.83;864.12
1/5/2016;830.58;865.46
1/6/2016;821.23;855.18
1/7/2016;798.58;831.63
1/8/2016;799.89;832.96
1/11/2016;781.83;813.90
1/12/2016;781.67;814.82
1/13/2016;788.52;820.97
1/14/2016;781.59;815.87
1/15/2016;766.51;799.36
1/18/2016;760.26;794.31
1/19/2016;772.11;806.36
1/20/2016;748.75;782.28
1/21/2016;744.17;778.38
1/22/2016;768.10;802.69
1/25/2016;773.96;808.07
1/26/2016;765.58;798.83
1/27/2016;773.85;806.07
1/28/2016;780.61;811.14
1/29/2016;802.37;833.40
2/1/2016;802.77;833.08
2/2/2016;787.61;817.34
2/3/2016;779.98;808.24
2/4/2016;799.33;828.00
2/5/2016;799.39;826.75
2/8/2016;793.46;820.57
2/9/2016;788.88;816.16
2/10/2016;789.63;817.04
2/11/2016;770.67;796.78
2/12/2016;768.73;794.65
2/15/2016;785.61;811.06
2/16/2016;790.52;818.28
2/17/2016;795.25;823.21
2/18/2016;806.55;833.97
2/19/2016;800.87;829.15
2/22/2016;810.00;839.12
2/23/2016;804.96;833.36
2/24/2016;796.07;825.27
2/25/2016;794.79;822.66
2/26/2016;799.83;828.54
2/29/2016;800.16;829.09
3/1/2016;813.78;843.09
3/2/2016;831.26;860.82
3/3/2016;843.24;872.31
3/4/2016;854.90;884.99
3/7/2016;859.45;888.90
3/8/2016;851.79;880.35
3/9/2016;851.36;880.37
3/10/2016;854.66;884.15
3/11/2016;865.64;896.69
3/14/2016;868.39;899.35
3/15/2016;854.59;885.28
3/16/2016;855.12;886.28
3/17/2016;882.92;913.38
3/18/2016;893.58;925.14
3/21/2016;896.07;927.56
3/22/2016;897.64;929.71
3/23/2016;888.12;919.70
3/24/2016;879.37;911.19
3/25/2016;877.97;909.68
3/28/2016;878.76;910.74
3/29/2016;880.69;912.93
3/30/2016;901.39;933.39
3/31/2016;904.44;936.13
4/1/2016;892.97;924.37
4/4/2016;893.60;925.14
4/5/2016;878.68;909.91
4/6/2016;874.43;907.06
4/7/2016;874.70;906.89
4/8/2016;882.84;914.54
4/11/2016;890.62;922.24
4/12/2016;898.04;929.62
4/13/2016;912.38;944.72
4/14/2016;913.79;946.57
4/15/2016;915.13;948.14
4/18/2016;911.87;944.78
4/19/2016;921.65;954.41
4/20/2016;918.10;950.78
4/21/2016;922.69;955.18
4/22/2016;913.52;945.77
4/25/2016;907.03;938.81
4/26/2016;910.73;942.25
4/27/2016;911.32;942.79
4/28/2016;912.28;943.62
4/29/2016;908.10;939.49
5/2/2016;903.10;934.15
5/3/2016;887.46;918.67
5/4/2016;879.27;910.76
5/5/2016;874.88;906.74
5/6/2016;870.43;902.38
5/9/2016;865.65;896.69
5/10/2016;872.13;903.50
5/11/2016;873.27;903.84
5/12/2016;871.88;901.95
5/13/2016;860.41;890.43
5/16/2016;861.88;892.96
5/17/2016;866.44;897.51
5/18/2016;858.41;889.35
5/19/2016;845.03;875.76
5/20/2016;848.73;879.94
5/23/2016;852.66;883.66
5/24/2016;851.68;884.03
5/25/2016;864.32;895.10
5/26/2016;867.83;898.97
5/27/2016;873.62;906.02
5/30/2016;872.94;905.46
5/31/2016;872.72;905.85
6/1/2016;872.47;904.78
6/2/2016;874.76;907.15
6/3/2016;882.15;914.49
6/6/2016;889.80;922.09
6/7/2016;903.46;936.22
6/8/2016;910.47;943.12
6/9/2016;904.68;938.07
6/10/2016;890.40;922.71
6/13/2016;874.89;906.34
6/14/2016;867.97;899.66
6/15/2016;873.51;905.11
6/16/2016;864.42;895.87
6/17/2016;871.39;902.40
6/20/2016;887.54;919.74
6/21/2016;892.06;924.31
6/22/2016;896.36;928.36
6/23/2016;902.96;935.29
6/24/2016;871.00;901.60
6/27/2016;858.78;889.95
6/28/2016;870.33;902.09
6/29/2016;888.24;920.45
6/30/2016;901.52;934.23
7/1/2016;907.09;940.29
7/4/2016;911.59;944.90
7/5/2016;898.91;931.79
7/6/2016;885.40;917.30
7/7/2016;893.83;926.49
7/8/2016;895.83;928.15
7/11/2016;915.17;948.81
7/12/2016;923.11;956.86
7/13/2016;925.58;959.23
7/14/2016;935.91;969.90
7/15/2016;937.99;971.88
7/18/2016;940.46;974.34
7/19/2016;938.28;972.09
7/20/2016;941.15;974.99
7/21/2016;941.58;975.41
7/22/2016;939.56;973.24
7/25/2016;939.35;972.97
7/26/2016;941.10;975.20
7/27/2016;944.70;978.64
7/28/2016;946.29;980.01
7/29/2016;944.07;977.72
8/1/2016;953.88;987.97
8/2/2016;947.63;981.63
8/3/2016;938.35;971.89
8/4/2016;946.85;980.22
8/5/2016;957.09;991.62
8/8/2016;967.91;1002.95
8/9/2016;972.52;1008.15
8/10/2016;975.98;1012.27
8/11/2016;980.96;1017.67
8/12/2016;983.64;1020.74
8/15/2016;989.89;1027.07
8/16/2016;989.60;1027.38
8/17/2016;983.19;1020.62
8/18/2016;990.47;1028.07
8/19/2016;983.92;1021.40
8/22/2016;977.30;1014.29
8/23/2016;979.77;1017.41
8/24/2016;969.24;1006.90
8/25/2016;970.69;1008.60
8/26/2016;974.25;1012.67
8/29/2016;968.39;1006.53
8/30/2016;971.57;1009.98
8/31/2016;965.91;1005.33
9/1/2016;963.10;1002.19
9/2/2016;972.32;1011.58
9/5/2016;983.12;1023.19
9/6/2016;998.08;1038.26
9/7/2016;1000.89;1042.30
9/8/2016;1002.24;1043.39
9/9/2016;982.82;1023.06
9/12/2016;961.30;1000.64
9/13/2016;957.62;996.90
9/14/2016;956.68;995.76
9/15/2016;960.83;1000.41
9/16/2016;957.02;997.05
9/19/2016;970.24;1010.60
9/20/2016;971.46;1011.67
9/21/2016;978.85;1019.78
9/22/2016;995.35;1036.70
9/23/2016;991.66;1032.72
9/26/2016;978.67;1019.31
9/27/2016;984.77;1026.53
9/28/2016;985.92;1027.36
9/29/2016;987.21;1028.72
9/30/2016;976.48;1017.93
10/3/2016;985.29;1027.31
10/4/2016;989.62;1032.18
10/5/2016;989.23;1031.86
10/6/2016;991.16;1035.27
10/7/2016;988.75;1032.34
10/10/2016;992.93;1036.69
10/11/2016;978.77;1020.36
10/12/2016;975.71;1017.36
10/13/2016;962.64;1003.99
10/14/2016;969.54;1011.65
10/17/2016;967.03;1009.33
10/18/2016;981.98;1024.83
10/19/2016;987.17;1030.57
10/20/2016;987.20;1030.37
10/21/2016;984.89;1027.78
10/24/2016;992.63;1036.28
10/25/2016;992.47;1035.99
10/26/2016;984.17;1027.08
10/27/2016;978.48;1021.42
10/28/2016;976.53;1019.48
10/31/2016;978.24;1020.69
11/1/2016;975.53;1017.63
11/2/2016;962.16;1003.24
11/3/2016;956.45;997.71
11/4/2016;951.26;992.22
11/7/2016;967.09;1008.79
11/8/2016;975.39;1016.90
11/9/2016;951.29;991.87
11/10/2016;946.40;987.75
11/11/2016;917.73;958.72
11/14/2016;906.77;947.53
11/15/2016;909.51;950.62
11/16/2016;915.62;956.80
11/17/2016;915.66;956.39
11/18/2016;912.79;953.14
11/21/2016;915.89;956.68
11/22/2016;926.75;968.02
11/23/2016;925.10;966.40
11/24/2016;920.88;962.09
11/25/2016;924.95;966.27
11/28/2016;932.94;974.79
11/29/2016;927.86;970.03
11/30/2016;932.57;974.84
12/1/2016;927.79;969.71
12/2/2016;922.02;963.67
12/5/2016;923.00;964.04
12/6/2016;931.13;972.80
12/7/2016;937.73;979.62
12/8/2016;950.39;992.49
12/9/2016;948.80;990.84
12/12/2016;942.74;985.66
12/13/2016;948.10;989.33
12/14/2016;943.31;984.73
12/15/2016;928.05;969.07
12/16/2016;925.62;966.82
12/19/2016;919.92;960.97
12/20/2016;920.12;960.82
12/21/2016;919.97;960.87
12/22/2016;910.61;950.99
12/23/2016;909.62;950.28
12/26/2016;910.54;951.22
12/27/2016;912.93;953.42
12/28/2016;919.98;959.18
12/29/2016;927.83;966.12
12/30/2016;931.97;970.11
1/2/2017;931.54;969.38
1/3/2017;938.63;977.18
1/4/2017;941.89;980.41
1/5/2017;952.98;992.63
1/6/2017;952.33;991.67
1/9/2017;949.44;988.16
1/10/2017;957.29;997.28
1/11/2017;958.40;998.87
1/12/2017;969.11;1011.03
1/13/2017;968.39;1010.13
1/16/2017;960.97;1002.11
1/17/2017;967.20;1008.41
1/18/2017;970.46;1011.24
1/19/2017;966.82;1007.57
1/20/2017;965.48;1006.77
1/23/2017;975.06;1017.55
1/24/2017;982.07;1024.57
1/25/2017;985.89;1028.55
1/26/2017;990.82;1033.38
1/27/2017;989.95;1033.01
1/30/2017;986.89;1030.37
1/31/2017;982.72;1025.80
2/1/2017;986.79;1029.44
2/2/2017;989.18;1032.80
2/3/2017;993.14;1036.81
2/6/2017;997.59;1041.64
2/7/2017;994.15;1037.82
2/8/2017;996.17;1040.22
2/9/2017;1000.38;1044.62
2/10/2017;1005.34;1050.05
2/13/2017;1011.06;1055.76
2/14/2017;1009.58;1055.00
2/15/2017;1017.90;1063.39
2/16/2017;1022.05;1067.30
2/17/2017;1014.93;1059.56
2/20/2017;1019.85;1064.57
2/21/2017;1022.07;1067.67
2/22/2017;1027.82;1073.39
2/23/2017;1029.07;1074.77
2/24/2017;1019.78;1065.60
2/27/2017;1016.32;1062.12
2/28/2017;1012.05;1059.41
3/1/2017;1014.32;1061.59
3/2/2017;1012.06;1059.58
3/3/2017;1006.32;1052.88
3/6/2017;1009.95;1056.29
3/7/2017;1012.19;1059.58
3/8/2017;1010.47;1057.74
3/9/2017;997.54;1044.66
3/10/2017;1001.00;1047.21
3/13/2017;1014.36;1061.79
3/14/2017;1015.94;1064.52
3/15/2017;1019.78;1068.58
3/16/2017;1041.05;1090.11
3/17/2017;1043.61;1093.29
3/20/2017;1050.94;1100.59
3/21/2017;1051.73;1101.25
3/22/2017;1045.13;1094.57
3/23/2017;1046.16;1095.47
3/24/2017;1047.46;1096.71
3/27/2017;1043.76;1093.49
3/28/2017;1048.75;1098.78
3/29/2017;1050.42;1100.63
3/30/2017;1047.83;1098.30
3/31/2017;1035.83;1086.40
4/3/2017;1043.16;1094.23
4/4/2017;1043.18;1093.70
4/5/2017;1047.56;1097.60
4/6/2017;1041.15;1090.89
4/7/2017;1039.34;1088.84
4/10/2017;1035.43;1084.71
4/11/2017;1031.58;1079.96
4/12/2017;1035.65;1083.92
4/13/2017;1040.68;1089.89
4/14/2017;1038.05;1087.47
4/17/2017;1040.52;1089.51
4/18/2017;1035.10;1083.89
4/19/2017;1029.94;1078.02
4/20/2017;1035.92;1084.37
4/21/2017;1039.52;1089.11
4/24/2017;1049.87;1100.07
4/25/2017;1062.07;1113.75
4/26/2017;1061.95;1113.38
4/27/2017;1058.85;1110.78
4/28/2017;1057.00;1107.60
5/1/2017;1058.95;1109.62
5/2/2017;1068.06;1120.95
5/3/2017;1065.41;1118.43
5/4/2017;1059.28;1112.60
5/5/2017;1057.34;1110.47
5/8/2017;1064.73;1119.56
5/9/2017;1070.67;1126.00
5/10/2017;1075.52;1129.72
5/11/2017;1081.20;1136.03
5/12/2017;1083.39;1138.38
5/15/2017;1091.89;1147.82
5/16/2017;1097.09;1153.86
5/17/2017;1090.15;1146.25
5/18/2017;1068.26;1124.29
5/19/2017;1076.15;1131.41
5/22/2017;1084.78;1140.57
5/23/2017;1085.66;1140.71
5/24/2017;1086.26;1141.19
5/25/2017;1096.55;1153.17
5/26/2017;1099.20;1155.78
5/29/2017;1097.24;1153.52
5/30/2017;1093.55;1149.29
5/31/2017;1086.58;1143.05
6/1/2017;1089.98;1145.45
6/2/2017;1097.13;1153.30
6/5/2017;1099.84;1156.46
6/6/2017;1098.00;1155.26
6/7/2017;1097.85;1154.62
6/8/2017;1101.43;1159.18
6/9/2017;1100.48;1158.11
6/12/2017;1090.47;1147.62
6/13/2017;1091.40;1148.23
6/14/2017;1095.62;1152.06
6/15/2017;1084.76;1141.22
6/16/2017;1084.20;1140.05
6/19/2017;1094.82;1152.15
6/20/2017;1090.20;1148.38
6/21/2017;1087.82;1146.15
6/22/2017;1090.34;1148.77
6/23/2017;1093.44;1152.25
6/26/2017;1101.48;1161.43
6/27/2017;1098.85;1158.41
6/28/2017;1093.91;1153.06
6/29/2017;1095.98;1154.96
6/30/2017;1092.50;1150.43
7/3/2017;1096.22;1153.61
7/4/2017;1088.09;1145.09
7/5/2017;1091.47;1149.23
7/6/2017;1087.48;1145.27
7/7/2017;1083.51;1141.23
7/10/2017;1090.87;1149.93
7/11/2017;1100.50;1160.65
7/12/2017;1113.14;1173.77
7/13/2017;1124.84;1185.43
7/14/2017;1131.68;1192.78
7/17/2017;1136.54;1197.86
7/18/2017;1138.35;1201.19
7/19/2017;1145.80;1208.67
7/20/2017;1145.03;1207.52
7/21/2017;1145.87;1208.75
7/24/2017;1150.29;1213.67
7/25/2017;1147.50;1210.56
7/26/2017;1148.16;1210.87
7/27/2017;1155.35;1218.82
7/28/2017;1148.89;1210.94
7/31/2017;1152.41;1215.14
8/1/2017;1155.41;1218.89
8/2/2017;1156.45;1219.00
8/3/2017;1150.08;1211.58
8/4/2017;1153.52;1215.89
8/7/2017;1162.28;1225.15
8/8/2017;1165.70;1228.32
8/9/2017;1155.32;1216.84
8/10/2017;1141.58;1201.34
8/11/2017;1127.08;1186.10
8/14/2017;1138.82;1198.17
8/15/2017;1137.58;1197.17
8/16/2017;1145.97;1206.16
8/17/2017;1149.27;1210.20
8/18/2017;1145.18;1205.31
8/21/2017;1149.63;1210.24
8/22/2017;1159.21;1220.61
8/23/2017;1162.54;1224.45
8/24/2017;1169.94;1232.50
8/25/2017;1173.10;1235.10
8/28/2017;1172.78;1234.21
8/29/2017;1168.62;1229.45
8/30/2017;1175.94;1237.95
8/31/2017;1175.61;1237.48
9/1/2017;1179.57;1241.42
9/4/2017;1170.90;1231.30
9/5/2017;1172.62;1233.24
9/6/2017;1170.73;1231.72
9/7/2017;1178.21;1241.07
9/8/2017;1179.37;1242.48
9/11/2017;1188.02;1252.27
9/12/2017;1191.35;1255.56
9/13/2017;1188.32;1252.62
9/14/2017;1188.79;1252.94
9/15/2017;1191.25;1256.42
9/18/2017;1202.87;1269.47
9/19/2017;1199.32;1265.33
9/20/2017;1201.95;1267.64
9/21/2017;1197.76;1263.56
9/22/2017;1191.34;1256.80
9/25/2017;1176.22;1241.24
9/26/2017;1167.41;1231.38
9/27/2017;1165.75;1229.45
9/28/2017;1159.06;1222.22
9/29/2017;1169.15;1232.90
10/2/2017;1170.50;1234.56
10/3/2017;1185.69;1250.17
10/4/2017;1190.90;1255.42
10/5/2017;1191.89;1256.89
10/6/2017;1192.28;1257.33
10/9/2017;1189.36;1254.27
10/10/2017;1202.45;1269.30
10/11/2017;1207.64;1275.43
10/12/2017;1212.27;1279.88
10/13/2017;1216.92;1284.32
10/16/2017;1223.31;1290.76
10/17/2017;1216.65;1283.81
10/18/2017;1217.98;1285.92
10/19/2017;1207.19;1273.63
10/20/2017;1210.19;1276.96
10/23/2017;1206.09;1273.02
10/24/2017;1203.30;1270.29
10/25/2017;1204.14;1270.89
10/26/2017;1197.73;1263.80
10/27/2017;1199.95;1266.45
10/30/2017;1205.70;1272.81
10/31/2017;1209.53;1277.66
11/1/2017;1220.19;1289.65
11/2/2017;1218.43;1287.40
11/3/2017;1217.20;1286.20
11/6/2017;1222.44;1291.50
11/7/2017;1226.25;1295.52
11/8/2017;1226.39;1296.10
11/9/2017;1225.42;1294.86
11/10/2017;1219.70;1288.44
11/13/2017;1214.05;1282.56
11/14/2017;1208.71;1276.80
11/15/2017;1200.93;1269.25
11/16/2017;1216.31;1285.85
11/17/2017;1228.31;1298.19
11/20/2017;1227.93;1297.20
11/21/2017;1244.01;1313.72
11/22/2017;1250.16;1320.64
11/23/2017;1245.55;1316.46
11/24/2017;1247.55;1318.52
11/27/2017;1236.82;1305.93
11/28/2017;1239.16;1307.69
11/29/2017;1233.63;1301.80
11/30/2017;1211.38;1278.56
12/1/2017;1206.13;1273.15
12/4/2017;1212.63;1279.40
12/5/2017;1208.02;1275.74
12/6/2017;1190.20;1258.60
12/7/2017;1189.49;1258.38
12/8/2017;1200.56;1269.67
12/11/2017;1210.49;1279.57
12/12/2017;1202.28;1270.92
12/13/2017;1209.23;1278.84
12/14/2017;1211.85;1281.56
12/15/2017;1208.91;1279.08
12/18/2017;1221.76;1291.53
12/19/2017;1223.71;1292.69
12/20/2017;1224.41;1294.10
12/21/2017;1226.07;1295.91
12/22/2017;1233.32;1303.32
12/25/2017;1233.34;1303.28
12/26/2017;1230.66;1299.42
12/27/2017;1236.89;1306.27
12/28/2017;1246.82;1315.92
12/29/2017;1252.09;1320.93
1/2/2018;1273.19;1346.13
1/3/2018;1279.93;1352.32
1/4/2018;1288.95;1361.35
1/5/2018;1298.08;1372.82
1/8/2018;1304.41;1379.06
1/9/2018;1302.54;1377.18
1/10/2018;1294.32;1368.03
1/11/2018;1293.75;1366.53
1/12/2018;1305.82;1378.37
1/15/2018;1308.49;1381.92
1/16/2018;1316.30;1388.42
1/17/2018;1321.44;1393.58
1/18/2018;1326.73;1399.09
1/19/2018;1332.22;1404.92
1/22/2018;1338.61;1410.18
1/23/2018;1353.61;1427.69
1/24/2018;1360.49;1435.70
1/25/2018;1365.57;1442.40
1/26/2018;1375.97;1455.63
1/29/2018;1370.47;1449.80
1/30/2018;1348.47;1426.48
1/31/2018;1355.99;1435.61
2/1/2018;1349.57;1425.32
2/2/2018;1330.32;1403.02
2/5/2018;1307.08;1377.90
2/6/2018;1271.24;1343.31
2/7/2018;1268.22;1337.42
2/8/2018;1257.09;1324.51
2/9/2018;1235.22;1302.63
2/12/2018;1246.60;1315.07
2/13/2018;1258.61;1327.74
2/14/2018;1281.14;1353.84
2/15/2018;1299.83;1372.26
2/16/2018;1296.70;1368.13
2/19/2018;1298.11;1369.97
2/20/2018;1291.08;1363.73
2/21/2018;1307.44;1380.41
2/22/2018;1297.97;1370.61
2/23/2018;1314.74;1389.62
2/26/2018;1319.77;1394.92
2/27/2018;1310.32;1383.57
2/28/2018;1291.80;1364.33
3/1/2018;1288.62;1360.55
3/2/2018;1277.60;1348.27
3/5/2018;1271.18;1342.05
3/6/2018;1290.44;1363.61
3/7/2018;1285.32;1360.52
3/8/2018;1291.84;1366.81
3/9/2018;1304.80;1380.40
3/12/2018;1320.99;1397.03
3/13/2018;1322.75;1397.89
3/14/2018;1317.20;1393.87
3/15/2018;1314.54;1392.97
3/16/2018;1311.19;1390.02
3/19/2018;1300.87;1377.16
3/20/2018;1307.68;1384.34
3/21/2018;1307.38;1383.20
3/22/2018;1293.45;1366.50
3/23/2018;1266.83;1337.37
3/26/2018;1277.84;1350.98
3/27/2018;1280.97;1351.59
3/28/2018;1256.64;1326.54
3/29/2018;1263.77;1334.94
3/30/2018;1265.51;1336.73
4/2/2018;1263.96;1333.41
4/3/2018;1264.73;1333.27
4/4/2018;1249.05;1316.35
4/5/2018;1260.77;1328.91
4/6/2018;1255.89;1321.94
4/9/2018;1257.08;1324.49
4/10/2018;1270.32;1339.23
4/11/2018;1270.54;1338.82
4/12/2018;1272.00;1340.52
4/13/2018;1264.66;1332.85
4/16/2018;1257.27;1326.12
4/17/2018;1258.47;1328.83
4/18/2018;1271.21;1342.76
4/19/2018;1279.83;1350.99
4/20/2018;1262.67;1332.77
4/23/2018;1251.88;1321.59
4/24/2018;1247.50;1315.91
4/25/2018;1232.44;1299.74
4/26/2018;1236.84;1305.39
4/27/2018;1249.76;1319.46
4/30/2018;1258.54;1329.35
5/1/2018;1256.43;1328.00
5/2/2018;1244.50;1317.62
5/3/2018;1229.82;1303.81
5/4/2018;1228.00;1303.20
5/7/2018;1231.66;1308.43
5/8/2018;1235.02;1312.52
5/9/2018;1236.20;1313.04
5/10/2018;1250.02;1327.56
5/11/2018;1258.61;1335.44
5/14/2018;1263.37;1340.90
5/15/2018;1243.24;1320.01
5/16/2018;1248.46;1325.04
5/17/2018;1236.54;1312.41
5/18/2018;1229.70;1305.54
5/21/2018;1228.35;1304.57
5/22/2018;1234.36;1309.58
5/23/2018;1224.68;1301.37
5/24/2018;1226.81;1303.23
5/25/2018;1228.49;1305.61
5/28/2018;1228.90;1305.37
5/29/2018;1217.28;1293.34
5/30/2018;1202.69;1278.01
5/31/2018;1211.29;1286.84
6/1/2018;1221.57;1300.17
6/4/2018;1239.43;1319.09
6/5/2018;1236.94;1316.33
6/6/2018;1243.13;1322.26
6/7/2018;1242.61;1321.14
6/8/2018;1227.16;1306.12
6/11/2018;1231.55;1311.40
6/12/2018;1232.84;1313.69
6/13/2018;1227.47;1308.74
6/14/2018;1216.69;1299.04
6/15/2018;1203.78;1284.99
6/18/2018;1195.38;1276.86
6/19/2018;1172.73;1252.83
6/20/2018;1181.62;1263.22
6/21/2018;1167.50;1247.09
6/22/2018;1175.94;1255.05
6/25/2018;1157.63;1232.79
6/26/2018;1154.06;1229.62
6/27/2018;1137.16;1210.83
6/28/2018;1131.31;1206.00
6/29/2018;1155.96;1228.38
7/2/2018;1144.94;1217.46
7/3/2018;1143.19;1215.78
7/4/2018;1141.42;1214.78
7/5/2018;1139.57;1212.73
7/6/2018;1145.64;1220.78
7/9/2018;1162.69;1237.74
7/10/2018;1163.17;1238.21
7/11/2018;1150.77;1223.89
7/12/2018;1156.74;1231.12
7/13/2018;1162.58;1236.90
7/16/2018;1156.75;1230.59
7/17/2018;1157.46;1232.70
7/18/2018;1155.13;1229.76
7/19/2018;1146.38;1219.99
7/20/2018;1156.56;1230.66
7/23/2018;1155.96;1229.75
7/24/2018;1167.70;1241.13
7/25/2018;1176.83;1253.56
7/26/2018;1177.21;1252.77
7/27/2018;1180.65;1253.99
7/30/2018;1178.26;1249.48
7/31/2018;1175.35;1247.12
8/1/2018;1174.72;1245.80
8/2/2018;1153.70;1223.87
8/3/2018;1160.08;1230.18
8/6/2018;1157.56;1228.07
8/7/2018;1167.06;1237.40
8/8/2018;1167.00;1236.78
8/9/2018;1165.85;1235.51
8/10/2018;1148.24;1218.03
8/13/2018;1127.63;1197.01
8/14/2018;1126.82;1194.13
8/15/2018;1106.15;1173.71
8/16/2018;1104.14;1172.18
8/17/2018;1105.62;1174.86
8/20/2018;1117.20;1187.94
8/21/2018;1128.72;1199.16
8/22/2018;1135.53;1206.00
8/23/2018;1132.92;1201.16
8/24/2018;1135.07;1204.06
8/27/2018;1155.55;1226.81
8/28/2018;1157.15;1227.22
8/29/2018;1157.05;1226.67
8/30/2018;1143.35;1211.66
8/31/2018;1141.31;1209.84
9/3/2018;1131.76;1200.65
9/4/2018;1124.24;1191.46
9/5/2018;1104.30;1168.91
9/6/2018;1100.60;1163.81
9/7/2018;1105.67;1169.59
9/10/2018;1092.99;1154.89
9/11/2018;1084.43;1147.19
9/12/2018;1085.75;1150.16
9/13/2018;1099.90;1165.49
9/14/2018;1111.66;1177.93
9/17/2018;1098.58;1162.76
9/18/2018;1102.16;1164.75
9/19/2018;1114.41;1179.25
9/20/2018;1120.74;1187.01
9/21/2018;1136.42;1201.80
9/24/2018;1126.59;1191.55
9/25/2018;1125.98;1191.24
9/26/2018;1130.57;1196.29
9/27/2018;1136.28;1203.12
9/28/2018;1132.61;1198.26
10/1/2018;1130.97;1195.38
10/2/2018;1116.82;1179.76
10/3/2018;1118.69;1182.43
10/4/2018;1092.04;1152.75
10/5/2018;1081.64;1141.98
10/8/2018;1075.96;1136.24
10/9/2018;1074.33;1133.26
10/10/2018;1065.34;1120.95
10/11/2018;1031.82;1087.78
10/12/2018;1059.31;1117.89
10/15/2018;1050.21;1107.72
10/16/2018;1064.24;1123.65
10/17/2018;1063.22;1121.84
10/18/2018;1049.38;1105.27
10/19/2018;1049.99;1105.84
10/22/2018;1062.30;1119.50
10/23/2018;1038.17;1093.96
10/24/2018;1030.08;1082.89
10/25/2018;1025.66;1079.32
10/26/2018;1015.49;1069.04
10/29/2018;1010.35;1061.02
10/30/2018;1011.98;1063.65
10/31/2018;1033.19;1086.14
11/1/2018;1049.96;1106.26
11/2/2018;1077.28;1132.28
11/5/2018;1072.59;1125.94
11/6/2018;1072.47;1127.10
11/7/2018;1078.58;1135.51
11/8/2018;1073.83;1129.02
11/9/2018;1055.07;1106.98
11/12/2018;1044.52;1096.28
11/13/2018;1044.10;1097.36
11/14/2018;1046.39;1101.43
11/15/2018;1060.13;1117.52
11/16/2018;1066.02;1122.31
11/19/2018;1068.19;1121.57
11/20/2018;1051.19;1103.91
11/21/2018;1053.85;1107.33
11/22/2018;1054.88;1108.21
11/23/2018;1047.50;1101.40
11/26/2018;1055.51;1111.97
11/27/2018;1059.39;1116.27
11/28/2018;1071.82;1129.89
11/29/2018;1078.72;1135.62
11/30/2018;1075.12;1133.07
12/3/2018;1099.06;1158.49
12/4/2018;1096.23;1152.41
12/5/2018;1082.89;1139.02
12/6/2018;1058.05;1113.55
12/7/2018;1060.69;1115.23
12/10/2018;1040.61;1094.56
12/11/2018;1042.79;1096.70
12/12/2018;1058.02;1112.43
12/13/2018;1065.17;1119.17
