Date,ENTITY_QID,Country,Internal_Number,Capfactor,ISIN,SEDOL,Instrument_Name,Mcap_Units_Index_Currency,Weight
2019-03-18,E004YQBOY,CN,601564,1.0,CNE1000001V4,6015644,ANGANG STEEL 'H',870026892.0,0.001001910953313958
2019-03-18,E004YQAZX,ID,ID5022,1.0,ID1000126105,B7VW3S2,WASKITA KARYA,511550097.0,0.0005890940269385577
2019-03-18,E004YQ8E5,KR,KR712L,1.0,KR7049950009,B058V49,MEERECOMPANY,274450341.0,0.00031605322239700473
2019-03-18,E004YO7DG,KR,KR11DQ,1.0,KR7003620002,6276162,Ssangyong Mtr,174447144.0,0.00020089092182674426
2019-03-18,E004YRQCK,CN,HK196H,1.0,KYG1146W1050,BYZWFF8,BEIJING ENTERPRISE CLEAN ENERGY GP,461269803.0,0.0005311919347645538
2019-03-18,E004YQ8Q0,TW,TW08VS,1.0,TW0009945006,6748423,Ruentex C D,1070654415.0,0.0012329508380327719
2019-03-18,E004YNHCS,TW,TW1IKS,1.0,TW0003016002,6568041,EPISIL-PRECISION,188534348.0,0.00021711355140170252
2019-03-18,E004YTBFI,KR,KR10GS,1.0,KR7108320003,B53YZC0,Silicon Works,407579139.0,0.00046936250759749173
2019-03-18,E004YPDOX,CN,CN089G,1.0,CNE1000001B6,6587057,DONGJIANG ENVIRONMENTAL 'H',202774502.0,0.00023351231608434358
2019-03-18,E004YMOJB,RU,RU503T,1.0,RU0007976965,B5B5C35,BASHNEFT PREF.,834158847.0,0.0009606058080478757
2019-03-18,E004YPSTV,ID,ID00KF,1.0,ID1000066004,6092498,Astra Agro Lestari Tbk PT,337595779.0,0.000388770636727236
2019-03-18,E004YS6EP,GR,424894,1.0,GRS245213004,4248947,LAMDA DEVELOPMENT,281717835.0,0.00032442236811962164
2019-03-18,E004YP8GQ,TW,TW04OH,0.8756254,TW0002610003,6189657,CAL,854835713.0,0.000984417001375455
2019-03-18,E004YMC21,KR,KR17YH,1.0,KR7003541000,6248503,DAISHIN SECURITIES PF.,189564492.0,0.00021829985100529068
2019-03-18,E004YSJCQ,KR,KR190L,1.0,KR7058470006,6430139,LEENO INDUSTRIAL,523363436.0,0.0006026981049827464
2019-03-18,E004YQMOQ,CN,CN1RC3,1.0,US33829R1005,BGK07D3,BIT MINING ADR 1:10,345654690.0,0.0003980511673371822
2019-03-18,E004YR82C,KR,KR15UB,1.0,KR7064760002,6672384,TOKAI CARBON KOREA,246901021.0,0.0002843278059551055
2019-03-18,E004YSHCJ,IN,IN0A1G,0.96,INE424H01027,B128WL3,Sun TV network,861863433.0,0.0009925100266710725
2019-03-18,E004YU2ET,CN,CN8FUG,1.0,KYG982971072,BTF4P59,XIABUXIABU CATER.MAN. (CHINA),758449021.0,0.0008734194180174238
2019-03-18,E004YMB0O,KR,KR19F0,1.0,KR7000151001,6662932,DOOSAN PF.,209790648.0,0.000241592012921404
2019-03-18,E004YO58K,TH,TH20V7,0.7324365,TH0254A10Z06,B05BPG8,SRI TRANG AGRO-INDUSTRY,304049862.0,0.0003501396219961869
2019-03-18,E004YOTQA,KR,KR51N4,1.0,KR7138250006,BWCH4B1,NS SHOPPING,182428887.0,0.00021008258683361973
2019-03-18,E004YM5UT,KR,KR204H,1.0,KR7019170000,6806116,SHIN POONG PHARM.,211088268.0,0.00024308633419261276
2019-03-18,E004YQKQG,IN,IN0AS7,0.8707009,INE692A01016,6579634,Union Bank,286497215.0,0.0003299262361219565
2019-03-18,E004YM978,TW,TW04F8,1.0,TW0002547007,6314006,RADIUM LIFE,369668342.0,0.0004257049573396522
