Date,ENTITY_QID,Country,Internal_Number,Capfactor,ISIN,SEDOL,Instrument_Name,Mcap_Units_Index_Currency,Weight
2019-03-18,E004YRCWJ,CN,CN1BAL,1.0,CNE1000003R8,6600879,MAANSHAN IRON & STL.'H',874195214.0,0.0017136382496714992
2019-03-18,E004YP8MQ,TW,TW02C3,1.0,TW0002103009,6870876,TSRC,529263495.0,0.0010374869990844176
2019-03-18,E004YMVLM,MX,MX802T,1.0,MX01GC2M0006,2946663,GRUPO CEMENTOS,884712390.0,0.0017342545088130494
2019-03-18,E004YSMX7,TW,TW106W,1.0,TW0003406005,B059SR4,Genius Elec,841150859.0,0.0016488631631040225
2019-03-18,E004YPF8P,CN,CN87XB,1.0,BMG9880L1028,6398787,YUEXIU TRANSPORT INFRASTRUCTURE,604259419.0,0.0011844975087254104
2019-03-18,E004YU6Q9,CN,CN1O8W,1.0,US98887Q1040,BD9GVY0,ZAI LAB ADR,1012007815.0,0.001983784940683144
2019-03-18,E004YRKDG,CN,HK914F,1.0,KYG9897E1098,BDRHD05,ZHENRO PROPERTIES GROUP,853805947.0,0.0016736702571059795
2019-03-18,E004YRILQ,TH,TH601H,0.7061536,TH6141010004,BTKFJD3,WHA PREMIUM GW.FHLH.,462486696.0,0.0009065880017844558
2019-03-18,E004YNC89,CN,PH222,1.0,CNE100000FF3,B42SRM0,METALLURG.CORP.OF CHINA 'H',848502805.0,0.0016632747907054514
2019-03-18,E004YQBSF,CL,CL00SP,1.0,CL0000001256,B0LD0L8,Inversiones Aguas Metropolitan,648274689.0,0.0012707782947943426
2019-03-18,E004YR2LE,CN,CN86Q3,1.0,US90138A1034,B3Q0VS9,21VIANET GROUP ADR 1:6,463394596.0,0.0009083677097283576
2019-03-18,E004YMSI8,CN,CN8CXG,1.0,KYG211411098,B4JMX94,CHINA LILANG,538372894.0,0.0010553436680616963
2019-03-18,E004YM3O1,KR,KR1A3P,1.0,KR7071840003,B66Z237,LOTTE HIMART,462566506.0,0.0009067444490705036
2019-03-18,E004YO4LG,CN,674395,1.0,CNE1000004L9,6743956,WEICHAI POWER H,2980165385.0,0.005841859246421119
2019-03-18,E004YSH2O,CN,CN89XD,1.0,KYG5496K1242,B01JCK9,LI NING,2824790346.0,0.005537285844953606
2019-03-18,E004YQG9B,IN,IN008D,0.8921933,INE257A01026,B6SNRV2,Bharat Heavy Electricals Ltd,817837728.0,0.0016031636758940613
2019-03-18,E004YSLEV,ZA,ZA20AL,1.0,ZAE000047353,6622710,CORONATION FD.MGRS.,576978011.0,0.0011310192197746154
2019-03-18,E004YTQKM,BR,BR5029,1.0,BRLINXACNOR0,B9DL3B4,LINX,1028896775.0,0.002016891468137974
2019-03-18,E004YQKPB,KR,KR017J,1.0,KR7000670000,6988423,Young Poong,658270193.0,0.0012903719481395376
2019-03-18,E004YQP60,KR,KR05M2,1.0,KR7046890000,6439493,Seoul Semicon,724074359.0,0.0014193643448484638
2019-03-18,E004YN3DS,IN,IN00IN,0.8454872,INE749A01030,6726816,Jindal Steel & Power Ltd,958274297.0,0.001878453991417375
2019-03-18,E004YMP4P,KR,KR04Q5,0.7668232,KR7028150001,6204828,GS Home Shop,535626295.0,0.0010499596565416909
2019-03-18,E004YNBTP,TW,TW10D3,1.0,TW0002809001,6575159,Kings Town Bank,997028347.0,0.0019544214885463193
2019-03-18,E004YMXPR,MY,MY50E3,1.0,MYL5264OO006,BWXN162,MALAKOFF,477737808.0,0.0009364839431653748
2019-03-18,E004YR9WI,CN,619728,1.0,HK0308001558,6197285,CTII.INTL.INV.HK.,613360349.0,0.0012023375763737135
2019-03-18,E004YO9F0,IN,IN0A4J,0.7584532,INE151A01013,6114745,Tata Communi,475163012.0,0.0009314367079025412
2019-03-18,E004YRL1W,CN,SOHU,1.0,US83410S1087,BF2HB11,SOHU COM ADR 1:1,419031553.0,0.0008214052027972438
2019-03-18,E004YR9JA,IN,IN04LU,0.8045793,INE935A01035,6698755,Glenmark Phrm,1159587019.0,0.002273076582618938
2019-03-18,E004YMV5V,BR,BR12V0,1.0,BRBRAPACNOR5,B01SCT5,BRADESPAR ON,208549440.0,0.0004088083435006901
2019-03-18,E004YQAZX,ID,ID5022,1.0,ID1000126105,B7VW3S2,WASKITA KARYA,511550097.0,0.0010027643697925412
2019-03-18,E004YOP0Y,ID,ID20DA,1.0,ID1000092406,6538527,SUMMARECON AGUNG,566853629.0,0.0011111729337601902
2019-03-18,E004YORPN,PL,PL10DO,1.0,PLJSW0000015,B6R2S06,JSW,854059103.0,0.0016741665053097974
2019-03-18,E004YN87H,CN,CN8BQ8,1.0,KYG8655K1094,B1XDJC7,TIANNENG POWER INTL.,695386518.0,0.00136312910030491
2019-03-18,E004YTSGK,TW,TW1AQQ,1.0,KYG4002A1004,B5MY7H0,GOURMET MASTER,640211664.0,0.001254972776957159
2019-03-18,E004YOAV2,CN,CN72Y6,1.0,HK0000218211,BRB3857,HUA HONG SEMICONDUCTOR,896738477.0,0.0017578286057047274
2019-03-18,E004YMMO9,CN,635467,1.0,HK0639031506,6354671,SHOUGANG FUSHAN RESOURCES GROUP,565441563.0,0.0011084049360979877
2019-03-18,E004YRCQG,ZA,ZA00R0,1.0,ZAE000028296,6113485,Truworths International Ltd,1844875690.0,0.003616411412054584
2019-03-18,E004YM90Z,TW,TW501V,1.0,TW0002634003,B6TJTG8,AEROSPACE INDV.,581038996.0,0.0011389797520629358
2019-03-18,E004YOGPY,MX,MX504S,0.49,MX01OM000018,B1KFX13,GRUPO AERO DEL CENTRO 'B',919900658.0,0.0018032321936811476
2019-03-18,E004YSF69,CN,KY009R,1.0,US30712A1034,BDFF3C3,FANHUA ADR 1:20,1688947849.0,0.003310754382312145
2019-03-18,E004YO97L,KR,KR19SD,1.0,KR7035900000,B16TC34,JYP ENTERTAINMENT,706825307.0,0.0013855519482528305
2019-03-18,E004YQ658,KR,KR51TA,1.0,KR7085620003,BYW7G64,MIRAE ASSET LIFE INSUR,542289726.0,0.0010630216249130331
2019-03-18,E004YNOQE,TH,TH219M,0.5341065,TH0371010Z05,6554697,SUPALAI,433216401.0,0.0008492110037319722
2019-03-18,E004YPJ9H,MX,MX01BV,1.0,MX01BM1B0000,B39VVF6,BOLSA MEXICANA DE VALORES,1239417255.0,0.002429563536218186
2019-03-18,E004YP8FY,KR,KR03R5,1.0,KR7011200003,6405869,Hyundaimercmar,900686816.0,0.0017655683240476257
2019-03-18,E004YR6BE,RU,RU702U,1.0,RU000A0JVW89,BYQDNK1,Safmar Financial Investment,704361982.0,0.0013807232236455918
2019-03-18,E004YRBYA,CN,CN0PAY,1.0,CNE100000569,B19H8Y8,R&F Properties 'H',2240044306.0,0.004391039372265939
2019-03-18,E004YQKSP,KR,KR03U8,1.0,KR7011790003,6018085,SKC,744205246.0,0.0014588258488816062
2019-03-18,CN8GZM,CN,CN8GZM,1.0,KYG4404P1019,BMSKVX5,HENGXING GOLD,716426601.0,0.0014043728527616275
2019-03-18,E004YPN52,TW,TW306Y,1.0,KYG114741062,B5SG8Y4,BIZLINK HOLDING,766750814.0,0.0015030207232833892
2019-03-18,E004YNQYW,BR,BR045B,1.0,BRMRVEACNOR2,B235JN1,MRV ENGENHARIA,1137645000.0,0.0022300648131294075
2019-03-18,E004YQR65,KR,KR071J,1.0,KR7103140000,B3BDFS1,Poongsan,468569743.0,0.0009185122743574573
2019-03-18,E004YO141,CN,CN2506,1.0,CNE000000HL8,6802686,HUAXIN CEMENT 'B',441472466.0,0.0008653949275846761
2019-03-18,E004YPAUJ,CN,CN89VB,1.0,KYG8406X1034,BYP9J68,SSY GROUP,1320930216.0,0.0025893490458807696
2019-03-18,E004YPO9J,IN,IN12X5,0.6401881,INE591G01017,B02PD81,NIIT TECHNOLOGIES,580996580.0,0.001138896606240545
2019-03-18,E004YPWZX,CN,CN8FYK,1.0,KYG5139G1001,BD39D16,JIAYUAN INTL.GP.,592131016.0,0.0011607228472363226
2019-03-18,E004YM3CB,KR,KR16TB,1.0,KR7001060003,6192978,JW PHARMACEUTICAL,401055520.0,0.0007861677441234457
2019-03-18,E004YNQT7,MX,MX00K3,1.0,MX01CH170002,B457NQ0,Grupo Comercial Chedraui SA de,576282930.0,0.00112965668956495
2019-03-18,E004YQHC7,CN,CN8FPB,1.0,BMG570071099,BNQ4GF3,LUYE PHARMA GROUP,1350418965.0,0.0026471542676574267
2019-03-18,E004YNTOG,RU,RU103P,1.0,RU000A0JPGA0,B59SPB5,M VIDEO,526480471.0,0.00103203158557977
2019-03-18,E004YRCOU,ZA,ZA218K,1.0,ZAE000127148,6515058,LIBERTY HOLDINGS,831712763.0,0.0016303621669298755
2019-03-18,E004YMY47,BR,BR10BE,1.0,BRBRSRACNPB4,B23F8S9,BANRISUL,1406995435.0,0.0027580581040897684
2019-03-18,E004YQLNJ,CN,CN24V0,1.0,CNE000000HM6,6808725,SHANGHAI JIN JIANG INT H.D.'B',341640000.0,0.0006696986694070038
2019-03-18,E004YRR6L,MY,MY20VH,1.0,MYL1818OO003,B06FV38,BURSA MALAYSIA,875555635.0,0.0017163050103948727
2019-03-18,E004YQ1NX,KR,KR05HX,1.0,KR7041960006,6419008,KOMIPHARM INT,854598973.0,0.0016752247836748974
2019-03-18,E004YMUA4,KR,KR70AB,1.0,KR7267270007,BD4HFS0,Hyundai Construction Equipment,672524825.0,0.0013183145429272864
2019-03-18,E004YOJAR,TH,TH401F,0.7280832,TH0122C10Z04,BDZ7KL7,KCE ELECTRONICS,438626199.0,0.0008598155422004205
2019-03-18,E004YQUTA,BR,BR03JO,1.0,BRHGTXACNOR9,B010V16,CIA HERING,1113234877.0,0.0021822149510138437
2019-03-18,E004YRBIC,IN,IN05JT,0.392863,INE053A01029,B1FRT61,The Indian Hotel,626083194.0,0.001227277490808708
2019-03-18,E004YNOL6,KR,KR104G,0.8278425,KR7057050007,B691DP1,HD Home Shopping,605003675.0,0.001185956434064651
2019-03-18,E004YMBD4,CN,CN8CYH,1.0,HK0000056264,B4LVMD6,CHINA SOUTH CITY HDG.,968280503.0,0.0018980686233223403
2019-03-18,E004YQX5B,CN,HK01SU,1.0,HK1883037637,B1VKZ88,CITIC TELECOM INT L HOLDINGS,586754469.0,0.0011501834889296133
2019-03-18,E004YTMQ6,ZA,ZA402F,1.0,ZAE000177218,BFH3QX1,ATTACQ ORD,645998518.0,0.001266316438190775
2019-03-18,E004YMKHT,CN,CN8C6P,1.0,KYG2112H1065,B247M48,CHINA AOYUAN GROUP,1364655259.0,0.0026750609154418984
2019-03-18,E004YR05V,CN,HK18U4,1.0,HK0000078516,B3WG813,HUI XIAN REIT.TST.,1527448028.0,0.0029941748973772156
2019-03-18,E004YU8ER,CN,CN1RZQ,1.0,US44852D1081,BF4NQP6,HUYA ADR 1:1,981435782.0,0.0019238562150621188
2019-03-18,E004YU1XZ,TH,TH409N,1.0,TH4984010009,BGLZX73,MEGA LIFESCIENCES,398962409.0,0.0007820647302737174
2019-03-18,E004YOT4B,BR,BR309E,1.0,BRIGTAACNOR5,B1NXMK6,IGUATEMI,948716976.0,0.0018597192848350203
2019-03-18,E004YQE8Q,BR,BR02JN,1.0,BRCPLEACNPB9,2200154,COPEL - CIA PR DE ENERGIA,1035476798.0,0.0020297899362557805
2019-03-18,E004YTGXK,CN,CN8E1M,1.0,KYG407691040,B3ZNGT5,GREATVIEW ASEPTIC PACK.,473701738.0,0.0009285722504226236
2019-03-18,E004YPO0R,CN,HK522A,1.0,KYG2118M1096,BYYMZN7,CHINA OVERSEAS PROPERTY HOLDINGS,493156430.0,0.0009667082454645481
2019-03-18,E004YRBO1,CL,CL0096,1.0,CLP256251073,2174312,CAP,885859315.0,0.0017365027647151968
2019-03-18,E004YSJCY,KR,KR17N6,1.0,KR7078340007,B232R27,Com2uS,898506388.0,0.0017612941473401625
2019-03-18,E004YNF5X,CN,CN0XGC,0.0823271,CNE000001733,6317179,GUANGZHOU BAIYUNSHAN PHARM A,252597315.0,0.0004951530434120179
2019-03-18,E004YR9ZI,BR,BR03DI,1.0,BRGOAUACNPR8,2648862,METALURGICA GERDAU PN,1279693859.0,0.00250851561474246
2019-03-18,E004YRNSE,MY,MY707Y,1.0,MYL5279OO004,BYVNW76,SERBA DINAMIK HDG,555001535.0,0.0010879399060658725
2019-03-18,E004YNTK0,ZA,ZA104E,1.0,ZAE000149902,B4PXV75,MMI HOLDINGS,1062635461.0,0.0020830276147301196
2019-03-18,E004YU480,PH,PH703G,1.0,PHY9584X1055,BYXYHM7,WILCON DEPOT,420001961.0,0.0008233074418394576
2019-03-18,E004YRBVP,BR,BR10TW,1.0,BRCESPACNPB4,B17MHG0,CESP,1184669172.0,0.0023222437892983752
2019-03-18,E004YS63P,CN,CN806D,1.0,CNE100002QY7,BYZQ099,ZHONGAN ONL.P & C IN. CORP.'H',1398937391.0,0.0027422623502412055
2019-03-18,E004YOG85,ID,ID20IF,1.0,ID1000110802,B2RJPM0,BUMI SERPONG DAMAI,915622865.0,0.0017948466642346583
2019-03-18,E004YNYWQ,CN,CN249E,1.0,CNE000000T59,6043645,YANTAI CHANGYU PION.WINE 'B',510409128.0,0.001000527789119509
2019-03-18,E004YQVG0,IN,IN12NV,0.8617981,INE522D01027,6570400,Manappuram Finance,611182218.0,0.0011980679023528315
2019-03-18,E004YQN1T,KR,KR02ER,1.0,KR7003690005,B01T146,Korean Reinsu,963191886.0,0.001888093678836853
2019-03-18,E004YNJUY,CN,600030,1.0,CNE1000003K3,6000305,JIANGXI COPPER H,1575395263.0,0.003088163304710212
2019-03-18,E004YRBT1,IN,IN08ZC,1.0,INE343B01030,B0JJVB5,Rajesh Expo,910634875.0,0.0017850689734899697
2019-03-18,E004YRX0F,CN,CN1RVM,1.0,US5288771034,BFCM956,LEXINFINTECH HOLDINGS ADR 1:2,1511854279.0,0.002963607302960968
2019-03-18,E004YTW57,KR,KR61J1,1.0,KR7178920005,BSTLJW4,SKC KOLON PI,395579169.0,0.0007754327453589401
2019-03-18,E004YU431,CN,HK1A7J,1.0,KYG550441045,BZBZHK7,JNBY DESIGN,423751066.0,0.0008306566123990149
2019-03-18,E004YOHY1,TW,TW12NF,1.0,TW0002439007,6129749,Merry Eltrs,1163178024.0,0.0022801158381813252
2019-03-18,E004YQXRJ,KR,KR19O9,1.0,KR7105630008,B3KT2S9,HANSAE,484906292.0,0.0009505359399938065
2019-03-18,E004YOJHD,TW,TW01UK,1.0,TW0001722007,6109439,Twn Fertilizer,1088819527.0,0.0021343548426889804
2019-03-18,E004YNWAI,TW,TW05JD,1.0,TW0002903002,6331373,Far East Dept,589824642.0,0.0011562017853028403
2019-03-18,E004YNV5C,TH,TH20NZ,0.9010666,TH0808010Y07,B7Z0713,BANGKOK CHAIN HOSPITAL,628613652.0,0.0012322378126550678
2019-03-18,E004YMKXM,CN,CN92GQ,1.0,KYG5216Q1047,B0LNRS4,KASEN INTERNATIONAL HDG.,428913435.0,0.000840776128996275
2019-03-18,E004YMS28,KR,KR02N0,1.0,KR7004800009,6896838,HYOSUNG,677374468.0,0.0013278210394271077
2019-03-18,E004YTX61,TW,TW6050,1.0,TW0005269005,B6ZZQ69,ASMEDIA TECHNOLOGY,541303347.0,0.00106108807877139
2019-03-18,E004YNZ40,ZA,ZA214G,1.0,ZAE000000220,6009205,AECI,696589356.0,0.0013654869594786373
2019-03-18,E004YO806,TW,TW02PG,1.0,TW0003706008,BDRZRW9,MITAC HOLDING,730596137.0,0.0014321486383994761
2019-03-18,E004YN9Y3,IN,IN60HS,1.0,INE299U01018,BD87BS8,CRMPTN.GREAVES CSM.ELEC,1329162038.0,0.002605485447473661
2019-03-18,E004YPQ6V,IN,IN03PX,0.6356207,INE532F01054,B291KM9,Edelweiss,1188965254.0,0.0023306651696960554
2019-03-18,E004YQXCM,KR,KR18I2,1.0,KR7011210002,B3LF565,HYUNDAI WIA,636583601.0,0.0012478608785739932
2019-03-18,E004YQ1I0,KR,KR00X8,1.0,KR7000080002,B05R492,HITEJINRO,567668727.0,0.001112770726893419
2019-03-18,E004YMC1L,CN,CN8C5O,1.0,KYG826001003,B27WLD2,SOHO CHINA,781249180.0,0.0015314410968309121
2019-03-18,E004YQXJD,TW,TW03TL,1.0,TW0002448008,6354154,Epistar,828989740.0,0.00162502437018516
2019-03-18,E004YS3SQ,CN,HK1ACO,1.0,KYG2R55E1030,BF0LS58,CHINA EVERBRIGHT GREENTECH,425113895.0,0.0008333280933963492
2019-03-18,E004YQJBV,CN,CN24FK,1.0,CNE000000K82,6026691,ANHUI GUJING DIST. 'B',736348390.0,0.0014434244731383605
2019-03-18,E004YNC9F,PL,EW031,1.0,LU0327357389,B28ZQ24,KERNEL HLDG,642579526.0,0.0012596143705373587
2019-03-18,E004YRDYZ,ZA,ZA20KV,1.0,ZAE000081949,B17BBR6,INVESTEC,1780796683.0,0.0034908007525158236
2019-03-18,E004YRDI7,RU,RU601S,1.0,RU000A0JUG31,BTSTNP7,MOS CREDIT BANK,893651938.0,0.0017517782279346395
2019-03-18,E004YQJHU,CN,CN1DP2,1.0,CNE100000379,6388700,GUANGSHEN RAILWAY 'H',538243929.0,0.0010550908648510064
2019-03-18,E004YR30Q,BR,BR05AH,1.0,BRTOTSACNOR8,B10LQP6,Totvs,1214941270.0,0.0023815845683370076
2019-03-18,E004YQFS2,IN,IN10Z5,0.3851445,INE121A01016,6135809,Cholamandalam,599079816.0,0.0011743442092371874
2019-03-18,E004YOPET,CN,CN91NW,1.0,KYG063181021,B4M2F06,AUSNUTRIA DAIRY,852071497.0,0.0016702703072840823
2019-03-18,E004YM4VI,PK,PK211D,1.0,PK0012101017,6317867,ENGRO,681497344.0,0.00133590289334155
2019-03-18,E004YMU5M,TW,TW02G7,1.0,TW0002201001,6988597,Yulon Motor,530868252.0,0.0010406327186360555
2019-03-18,E004YNB1Y,CN,CN1ABL,1.0,CNE100000585,6295048,TONG REN TANG TECHS.'H',872981092.0,0.0017112582710744444
2019-03-18,E004YPC82,PL,PL10CN,1.0,PLKRK0000010,B4PTLY0,KRUK,760796523.0,0.001491348844229525
2019-03-18,E004YPZUX,RU,EV061,1.0,RU000A0JNGA5,B196FC2,UNIPRO,412072024.0,0.0008077628093099489
2019-03-18,E004YRCX1,CN,CN1H5M,1.0,CNE1000003D8,6142780,HUADIAN POWER INTERNATIONAL 'H',595747660.0,0.0011678123615628617
2019-03-18,E004YMTFE,TW,TW01ZP,1.0,TW0001802007,6870865,Twn Glass Ind,543210629.0,0.0010648268219442735
2019-03-18,E004YRDSO,CN,CN1AU4,1.0,CNE1000003J5,6005504,JIANGSU EXPRESSWAY H,1734157430.0,0.0033993763125315223
2019-03-18,E004YPKX7,IN,IN506G,0.7903877,INE191H01014,B0LX4M7,PVR,493969326.0,0.0009683017221346285
2019-03-18,E004YNJVE,CN,HK14GM,1.0,BMG2113J1018,6699015,CHINA YOUZAN,792238275.0,0.0015529824336166724
2019-03-18,E004YSMXL,TW,TW06JE,1.0,TW0003443008,B056381,GUC,582205294.0,0.001141265983823655
2019-03-18,E004YQXY0,KR,KR02U7,1.0,KR7005300009,6535443,Lotte Chilsung,480341449.0,0.000941587721743157
2019-03-18,E004YP55B,KR,KR703L,1.0,KR7007700008,6223652,F&F,591717857.0,0.0011599129536859377
2019-03-18,E004YRGMD,CN,CN8EJ4,1.0,KYG2114R1103,BDZQKJ2,CHINA FIRST CAPITAL GP.,1487057124.0,0.0029149987626595417
2019-03-18,E004YNOCJ,CN,CN1033,1.0,CNE100000HD4,B4Q2TX3,China Longyuan 'H',2603956749.0,0.005104397523705326
2019-03-18,E004YN2LJ,TW,TW02OF,1.0,TW0002313004,6215273,Compeq Mftg,856494358.0,0.0016789402057932501
2019-03-18,E004YQFSD,IN,IN0AN2,0.5633803,INE494B01023,6726548,TVS Motor,811107648.0,0.001589971059042982
2019-03-18,E004YQOO6,IN,IN70O0,1.0,INE913H01037,BYZ02R3,ENDURANCE TECHNOLOGIES,415363905.0,0.0008142157080499858
2019-03-18,E004YP17U,KR,KR03IW,1.0,KR7010120004,6378217,LS Industrial Sy,709661874.0,0.0013911123192444702
2019-03-18,E004YOR5N,CN,CN70MS,1.0,CNE1000029Z6,BDCFSQ5,CHINA MERCHANTS SECS.'H',609991625.0,0.0011957340463994732
2019-03-18,E004YPW5H,KR,KR10W8,1.0,KR7034230003,6560939,Paradise,960935767.0,0.0018836711290993403
2019-03-18,E004YPQ6M,CN,HK90EO,1.0,KYG2112D1051,B1YC2B3,CHINA HISPD.TNSM.EQU.GP.,363973510.0,0.0007134778578222596
2019-03-18,E004YOQ5Y,KR,KR81M6,1.0,KR7042000000,BF062T5,CAFE24,707067687.0,0.001386027072838625
2019-03-18,E004YQKAX,CN,CN67AM,1.0,CNE100001TR7,BWGCFG4,FUYAO GLASS INDUSTRY GP. 'H',1774547332.0,0.0034785504830820413
2019-03-18,E004YO6II,MY,MY229X,1.0,MYL5139OO000,B29H4P8,AEON CREDIT SERVICE,392868165.0,0.0007701185088188479
2019-03-18,E004YTXKP,TR,TR80A2,1.0,TRESOKM00022,BFZCT20,SOK MARKETLER TICARET,437248374.0,0.0008571146653441516
2019-03-18,E004YMO7U,TW,TW18PN,1.0,TW0002231008,B297JM0,CUB ELECPARTS,678814711.0,0.001330644270959489
2019-03-18,E004YO2Y7,BR,BR15RZ,1.0,BRALUPCDAM15,B8DWT90,ALUPAR INVESTIMENTO UNITS,1823529559.0,0.003574567730027633
2019-03-18,E004YMXZL,IN,IN01SY,0.8144411,INE437A01024,6273583,Apollo Hospitals,1485811326.0,0.00291255669128924
2019-03-18,E004YNZH2,KR,KR30AO,1.0,KR7181710005,BCDYQ37,NHN ENTERTAINMENT,902245345.0,0.0017686234253165996
2019-03-18,E004YO51S,KR,KR05P5,1.0,KR7051600005,B29ZGV2,KEPCO Plant S&E,690366352.0,0.0013532883366636436
2019-03-18,E004YRDX3,TH,TH203F,1.0,TH0418G10Z03,BYSXDN2,JASMINE INTERNATIONAL,685453111.0,0.0013436571723966493
