Date,Internal_Number,Instrument_Name,ENTITY_QID,Country,Size,Shadow_Company,ISIN,SEDOL,Instrument_Name_right,Mcap_Units_Index_Currency,Weight
2019-06-24,IN05KU,IIFL FINANCE,E004YPCKS,IN,All_Cap,false,INE530B01024,B0838V7,IIFL FINANCE,257746504.0,0.00004349459688657117
2019-06-24,IN05GQ,IDFC,E004YQFS6,IN,All_Cap,false,INE043D01016,B0C5QR1,IDFC,316650583.0,0.000053434631499338374
2019-06-24,IN06T4,Lakshmi Mach,E004YOAD8,IN,All_Cap,false,INE269B01029,B1KMXJ2,Lakshmi Mach,188813330.0,0.000031862157382205014
2019-06-24,IN07P1,NCC,E004YMCRU,IN,All_Cap,false,INE868B01028,B0FXGP0,NCC,644458827.0,0.00010875211285254719
2019-06-24,IN05Q0,Indiabulls Real,E004YO1VA,IN,All_Cap,false,INE069I01010,B1TRMQ8,Indiabulls Real,526427878.0,0.00008883444775438376
2019-06-24,IN16GS,WELSPUN INDIA,E004YPCK6,IN,All_Cap,false,INE192B01031,BYSVNL4,WELSPUN INDIA,813503323.0,0.00013727828913547978
2019-06-24,IN03NV,Dish TV India,E004YMJE1,IN,All_Cap,false,INE836F01026,B1RMW32,Dish TV India,171733092.0,0.00002897987554711679
2019-06-24,IN20AH,VAKRANGEE,E004YO24Q,IN,All_Cap,false,INE051B01021,B7T1QT3,VAKRANGEE,286153533.0,0.00004828826918057107
2019-06-24,IN30HP,JUST DIAL LIMITED,E004YSUA1,IN,All_Cap,false,INE599M01018,B8W3TV6,JUST DIAL LIMITED,378524533.0,0.00006387583039540511
2019-06-24,IN05BL,TV18 BROADCAST,E004YNDJR,IN,All_Cap,false,INE886H01027,B1CKQW8,TV18 BROADCAST,150354550.0,0.000025372257007652018
2019-06-24,IN60LW,EQUITAS HOLDINGS,E004YOOE5,IN,All_Cap,false,INE988K01017,BD2X4V6,EQUITAS HOLDINGS,299607925.0,0.000050558691270928147
2019-06-24,IN11OV,PERSISTENT SYSTEMS,E004YP7PV,IN,All_Cap,false,INE262H01013,B28SM03,PERSISTENT SYSTEMS,334860178.0,0.000056507491777562445
2019-06-24,IN126E,SADBHAV ENGINEERING,E004YQ3TG,IN,All_Cap,false,INE226H01026,B0XTD15,SADBHAV ENGINEERING,221378009.0,0.000037357431086656845
2019-06-24,IN117E,RADICO KHAITAN,E004YRCDA,IN,All_Cap,false,INE944F01028,B0VY3T0,RADICO KHAITAN,186440095.0,0.00003146167513301764
2019-06-24,IN81U8,V-MART RETAIL,E004YU08F,IN,All_Cap,false,INE665J01013,B8XF8R0,V-MART RETAIL,215188211.0,0.00003631290569197175
2019-06-24,IN702E,UJJIVAN FINANCIAL SERVICES LTD,E004YQLRH,IN,All_Cap,false,INE334L01012,BZBW3M2,UJJIVAN FINANCIAL SERVICES LTD,207907202.0,0.00003508423897305285
2019-06-24,IN05T3,IRB Infrast Dvlp,E004YOSMR,IN,All_Cap,false,INE821I01014,B2NXWC5,IRB Infrast Dvlp,219017046.0,0.000036959019731486305
2019-06-24,IN0B4K,Wockhardt,E004YRBIE,IN,All_Cap,false,INE049B01025,B00YYS7,Wockhardt,238937035.0,0.000040320508163313614
2019-06-24,IN50KU,CEAT,E004YQQRI,IN,All_Cap,false,INE482A01020,6345482,CEAT,166490133.0,0.000028095128772053565
2019-06-24,IN08S5,Redington India,E004YM8YG,IN,All_Cap,false,INE891D01026,B1R3S15,Redington India,364333404.0,0.00006148108429549165
2019-06-24,IN13S1,INOX LEISURE,E004YRCY5,IN,All_Cap,false,INE312H01016,B0N45N6,INOX LEISURE,241928523.0,0.000040825320304823846
2019-06-24,IN0B5L,WELSPUN,E004YQ3LH,IN,All_Cap,false,INE191B01025,B07PYG1,WELSPUN,272974250.0,0.00004606427159983555
2019-06-24,IN10RX,STRIDES PHARMA SCIENCE,E004YO1GM,IN,All_Cap,false,INE939A01011,6690535,STRIDES PHARMA SCIENCE,220023139.0,0.000037128797434719095
2019-06-24,IN11LS,Eclerx Services,E004YSHCP,IN,All_Cap,false,INE738I01010,B29NPW0,Eclerx Services,206853687.0,0.000034906458830440494
2019-06-24,IN0229,Balrampur Chi,E004YOH1B,IN,All_Cap,false,INE119A01028,B06KS32,Balrampur Chi,270178701.0,0.000045592524069045925
2019-06-24,IN03OW,DHFL,E004YN2L1,IN,All_Cap,false,INE202B01012,6727585,DHFL,213820336.0,0.00003608207745262454
2019-06-24,IN06HS,Karnataka Bank,E004YNCMA,IN,All_Cap,false,INE614B01018,6130064,Karnataka Bank,203877046.0,0.00003440415211294166
2019-06-24,IN091F,Reliance Capital,E004YQXD3,IN,All_Cap,false,INE013A01015,6101082,Reliance Capital,133239174.0,0.000022484045652195203
2019-06-24,IN0A2H,Suzlon Energy,E004YRDLK,IN,All_Cap,false,INE040H01021,B0DX8R8,Suzlon Energy,187189223.0,0.00003158809011778284
2019-06-24,IN305D,CARE RATINGS,E004YPIBJ,IN,All_Cap,false,INE752H01013,B98B6W1,CARE RATINGS,221429024.0,0.00003736603984303466
2019-06-24,IN12V3,BIRLASOFT,E004YPFQC,IN,All_Cap,false,INE836A01035,B1LQJY0,BIRLASOFT,201147023.0,0.000033943462062705064
2019-06-24,IN061C,Jain Irrigation,E004YR87A,IN,All_Cap,false,INE175A01038,6312345,Jain Irrigation,125633933.0,0.00002120066494135451
2019-06-24,KR04O3,Samsung Eng,E004YQVQO,KR,All_Cap,false,KR7028050003,6765239,Samsung Eng,2343527203.0,0.0003954690729275561
2019-06-24,KR035J,GS E&C,E004YQVQC,KR,All_Cap,false,KR7006360002,6537096,GS E&C,2573565602.0,0.00043428794060436935
2019-06-24,KR025I,Ssangyong Cem,E004YMCFS,KR,All_Cap,false,KR7003410008,6837280,Ssangyong Cem,624308987.0,0.00010535183717653295
2019-06-24,KR04U9,Cheil Worldwide,E004YQLKP,KR,All_Cap,false,KR7030000004,6093231,Cheil Worldwide,2123194304.0,0.0003582880036438594
2019-06-24,KR03DR,MERITZ SEC,E004YR6M8,KR,All_Cap,false,KR7008560005,6408299,MERITZ SEC,1646084707.0,0.000277775991763266
2019-06-24,KR30BP,HANJIN KAL,E004YMO7M,KR,All_Cap,false,KR7180640005,BCGD8Q8,HANJIN KAL,679108129.0,0.00011459916567189819
2019-06-24,KR00V6,Meritz Fire Ins,E004YMECQ,KR,All_Cap,false,KR7000060004,B0YCFG2,Meritz Fire Ins,964235061.0,0.0001627141964342351
2019-06-24,KR049O,Hyundai Elevator,E004YN6YR,KR,All_Cap,false,KR7017800004,6411189,Hyundai Elevator,1404653740.0,0.00023703463379086043
2019-06-24,KR05O4,POSCO INTERNATIONAL,E004YNNDG,KR,All_Cap,false,KR7047050000,6344274,POSCO INTERNATIONAL,714397035.0,0.00012055415135441244
2019-06-24,KR82BW,STUDIO DRAGON,E004YPYVN,KR,All_Cap,false,KR7253450001,BDRY726,STUDIO DRAGON,481486471.0,0.00008125060723416345
2019-06-24,KR05N3,Daewoo Eng&Const,E004YO9U9,KR,All_Cap,false,KR7047040001,6344122,Daewoo Eng&Const,893835587.0,0.0001508343195197585
2019-06-24,KR067O,Hyundai Dept,E004YMC1Z,KR,All_Cap,false,KR7069960003,6568610,Hyundai Dept,1200186130.0,0.00020253082429084625
2019-06-24,KR51M3,MERITZ FINANCIAL GROUP,E004YQCU2,KR,All_Cap,false,KR7138040001,B4WRJD2,MERITZ FINANCIAL GROUP,560598854.0,0.00009460078329444097
2019-06-24,KR10KW,DOUZONE BIZON,E004YSJEG,KR,All_Cap,false,KR7012510004,6510989,DOUZONE BIZON,1061722226.0,0.0001791651079984503
2019-06-24,KR03M0,Hyundai Mipo Dk,E004YMP5B,KR,All_Cap,false,KR7010620003,6451066,Hyundai Mipo Dk,1000108298.0,0.00016876778768811076
2019-06-24,KR01BN,Hanwha,E004YQVR3,KR,All_Cap,false,KR7000880005,6496755,Hanwha,1343625379.0,0.00022673612762627967
2019-06-24,KR11HU,Hansem,E004YQ148,KR,All_Cap,false,KR7009240003,6536684,Hansem,1172397190.0,0.00019784145421424914
2019-06-24,KR19WH,SHINSEGAE INTERNATIONAL,E004YMBN4,KR,All_Cap,false,KR7031430002,B6SKWR4,SHINSEGAE INTERNATIONAL,449252535.0,0.000075811146249709
2019-06-24,KR04N2,Dong suh,E004YQFV0,KR,All_Cap,false,KR7026960005,6605993,Dong suh,833897544.0,0.00014071980398609691
2019-06-24,KR82DY,HDC Hyundai Development,E004YRKBR,KR,All_Cap,false,KR7294870001,BD0BBZ5,HDC Hyundai Development,1153296853.0,0.00019461828165780328
2019-06-24,KR066N,Daewoong Pharma,E004YOZD9,KR,All_Cap,false,KR7069620003,6562979,Daewoong Pharma,801136193.0,0.00013519134197753182
2019-06-24,KR62ZI,HUGEL,E004YTN39,KR,All_Cap,false,KR7145020004,BZ1G175,HUGEL,943207255.0,0.00015916576442377017
2019-06-24,KR05GW,KIWOOM,E004YMXRJ,KR,All_Cap,false,KR7039490008,B00VS64,KIWOOM,842514271.0,0.00014217387246629105
2019-06-24,KR15O5,Celltrion Pharm,E004YMKLS,KR,All_Cap,false,KR7068760008,B0V3YP0,Celltrion Pharm,669781074.0,0.00011302522968802204
2019-06-24,KR011D,Doosan,E004YMB0O,KR,All_Cap,false,KR7000150003,6661111,Doosan,1497971349.0,0.0002527819348129285
2019-06-24,KR076O,Youngone,E004YPAJR,KR,All_Cap,false,KR7111770004,B622C10,Youngone,735594363.0,0.00012413119011972748
2019-06-24,KR401G,HYUNDAI ROTEM,E004YQNBA,KR,All_Cap,false,KR7064350002,BFPM3C8,HYUNDAI ROTEM,920015794.0,0.00015525221668693788
2019-06-24,KR059P,SK MATERIALS,E004YNQ9U,KR,All_Cap,false,KR7036490001,6199571,SK MATERIALS,681957129.0,0.00011507993303287796
2019-06-24,KR18O8,ILJIN MATERIALS,E004YQNAY,KR,All_Cap,false,KR7020150009,B45LHQ0,ILJIN MATERIALS,664995301.0,0.00011221763282755934
2019-06-24,KR02N0,HYOSUNG,E004YMS28,KR,All_Cap,false,KR7004800009,6896838,HYOSUNG,638240570.0,0.00010770278501548718
2019-06-24,KR03WA,HANWHA AEROSPACE,E004YPSXK,KR,All_Cap,false,KR7012450003,6772671,HANWHA AEROSPACE,1466951402.0,0.00024754733388034783
2019-06-24,KR013F,HANKOOK TECHNOLOGY GROUP,E004YNWAM,KR,All_Cap,false,KR7000240002,6107422,HANKOOK TECHNOLOGY GROUP,370812171.0,0.0000625743730680409
2019-06-24,KR032G,Ls,E004YNK4S,KR,All_Cap,false,KR7006260004,6375780,Ls,1322544579.0,0.0002231787529041518
2019-06-24,KR023G,Taekwang Ind,E004YM9MY,KR,All_Cap,false,KR7003240009,6870791,Taekwang Ind,610335989.0,0.00010299390057652046
2019-06-24,KR02JW,Nongshim,E004YM5UA,KR,All_Cap,false,KR7004370003,6638115,Nongshim,804204322.0,0.000135709087250426
2019-06-24,KR033H,Green Cross,E004YQN60,KR,All_Cap,false,KR7006280002,6771708,Green Cross,628296446.0,0.00010602471893871092
2019-06-24,KR03IW,LS Industrial Sy,E004YP17U,KR,All_Cap,false,KR7010120004,6378217,LS Industrial Sy,706002744.0,0.00011913761884077038
2019-06-24,KR308M,KMW,E004YQRDQ,KR,All_Cap,false,KR7032500001,6219888,KMW,951218560.0,0.00016051766823663575
2019-06-24,KR12N1,Han All Biopharm,E004YPUPT,KR,All_Cap,false,KR7009420001,B13G6L4,Han All Biopharm,781326516.0,0.00013184846864192228
2019-06-24,KR05UA,SFA Engineering,E004YPDGF,KR,All_Cap,false,KR7056190002,6430140,SFA Engineering,715772549.0,0.00012078626867128528
2019-06-24,KR05P5,KEPCO Plant S&E,E004YO51S,KR,All_Cap,false,KR7051600005,B29ZGV2,KEPCO Plant S&E,627285617.0,0.00010585414203778715
2019-06-24,KR30AO,NHN,E004YNZH2,KR,All_Cap,false,KR7181710005,BCDYQ37,NHN,816231179.0,0.0001377386135055229
2019-06-24,KR20MZ,KOLMAR KOREA,E004YN8ET,KR,All_Cap,false,KR7161890009,B8K27N3,KOLMAR KOREA,715024228.0,0.00012065998986737664
2019-06-24,KR00X8,HITEJINRO,E004YQ1I0,KR,All_Cap,false,KR7000080002,B05R492,HITEJINRO,616868419.0,0.0001040962449541565
2019-06-24,KR10W8,Paradise,E004YPW5H,KR,All_Cap,false,KR7034230003,6560939,Paradise,801518459.0,0.00013525584917865936
2019-06-24,KR51UB,INNOCEAN WORLDWIDE,E004YNSYL,KR,All_Cap,false,KR7214320004,BYX20P5,INNOCEAN WORLDWIDE,561097860.0,0.0000946849903136523
2019-06-24,KR02U7,Lotte Chilsung,E004YQXY0,KR,All_Cap,false,KR7005300009,6535443,Lotte Chilsung,442995657.0,0.00007475530113772852
2019-06-24,KR02S5,DGB FINANCIAL GROUP,E004YPBYA,KR,All_Cap,false,KR7139130009,B68N347,DGB FINANCIAL GROUP,1112637759.0,0.0001877570793685059
2019-06-24,KR05JZ,Doosan Infracore,E004YP0AI,KR,All_Cap,false,KR7042670000,6211679,Doosan Infracore,752237911.0,0.00012693978073022243
2019-06-24,KR409O,Mando,E004YPVN6,KR,All_Cap,false,KR7204320006,BQJZQJ8,Mando,832633409.0,0.00014050648182117162
2019-06-24,KR51HY,GENEXINE,E004YOLH1,KR,All_Cap,false,KR7095700001,B3XSP95,GENEXINE,864146477.0,0.0001458242966820828
2019-06-24,KR017J,Young Poong,E004YQKPB,KR,All_Cap,false,KR7000670000,6988423,Young Poong,537142094.0,0.0000906424664807043
2019-06-24,KR02GT,LOTTE FINE CHEMICAL,E004YN6YU,KR,All_Cap,false,KR7004000006,6496432,LOTTE FINE CHEMICAL,805085332.0,0.00013585775725839257
2019-06-24,KR17N6,Com2uS,E004YSJCY,KR,All_Cap,false,KR7078340007,B232R27,Com2uS,853639006.0,0.00014405116607371445
2019-06-24,KR05HX,KOMIPHARM INT,E004YQ1NX,KR,All_Cap,false,KR7041960006,6419008,KOMIPHARM INT,740842749.0,0.0001250168526983948
2019-06-24,KR077P,GKL,E004YPCEV,KR,All_Cap,false,KR7114090004,B4347P0,GKL,542508791.0,0.00009154809398293948
2019-06-24,KR16EW,Koh Young Tech,E004YTEVF,KR,All_Cap,false,KR7098460009,B39Q399,Koh Young Tech,772312565.0,0.00013032736880539336
2019-06-24,KR04GV,Asiana Airlines,E004YQTTU,KR,All_Cap,false,KR7020560009,6200202,Asiana Airlines,579346431.0,0.00009776442777287376
2019-06-24,KR61XF,DOUBLEU GAMES,E004YUA5D,KR,All_Cap,false,KR7192080000,BYQ1MZ3,DOUBLEU GAMES,591232028.0,0.00009977011647184148
2019-06-24,KR703L,F&F,E004YP55B,KR,All_Cap,false,KR7007700008,6223652,F&F,593970810.0,0.00010023228459905766
2019-06-24,KR50P5,ANANTI,E004YMPE5,KR,All_Cap,false,KR7025980004,6235936,ANANTI,459811342.0,0.00007759293978304866
2019-06-24,KR01Q2,SK Networks,E004YQBLO,KR,All_Cap,false,KR7001740000,B04PZG1,SK Networks,656963030.0,0.00011086219101241567
2019-06-24,KR02V8,Hyundai Green,E004YQBMX,KR,All_Cap,false,KR7005440003,6489302,Hyundai Green,711635483.0,0.0001200881408007977
2019-06-24,KR021E,BUKWANG PHARM,E004YOE8O,KR,All_Cap,false,KR7003000007,6123268,BUKWANG PHARM,674540682.0,0.0001138284112174914
2019-06-24,KR00Q1,Doosan Heavy Industries and Co,E004YQTYZ,KR,All_Cap,false,KR7034020008,6294670,Doosan Heavy Industries and Co,706147926.0,0.0001191621182324874
2019-06-24,KR03U8,SKC,E004YQKSP,KR,All_Cap,false,KR7011790003,6018085,SKC,679786404.0,0.00011471362424745753
2019-06-24,KR82K5,AEKYUNG IND,E004YQXZH,KR,All_Cap,false,KR7018250001,BZ14KS3,AEKYUNG IND,269338748.0,0.000045450782409812144
2019-06-24,KR404J,COSMAX,E004YRPRC,KR,All_Cap,false,KR7192820009,BKF2806,COSMAX,695434654.0,0.00011735425880570662
2019-06-24,KR06CT,Kumho Tire,E004YOLMW,KR,All_Cap,false,KR7073240004,B064SH8,Kumho Tire,480910207.0,0.000081153362965119
2019-06-24,KR103F,Kolon Industry,E004YQB80,KR,All_Cap,false,KR7120110002,B5TVWD5,Kolon Industry,682512542.0,0.00011517365870583825
2019-06-24,KR034I,JB FINANCIAL GROUP,E004YPJG2,KR,All_Cap,false,KR7175330000,BB96Z33,JB FINANCIAL GROUP,606960102.0,0.00010242422129117265
2019-06-24,KR104G,HD Home Shopping,E004YNOL6,KR,All_Cap,false,KR7057050007,B691DP1,HD Home Shopping,523691310.0,0.00008837265323858815
2019-06-24,KR04Q5,GS Home Shop,E004YMP4P,KR,All_Cap,false,KR7028150001,6204828,GS Home Shop,478249697.0,0.00008070440319974157
2019-06-24,KR11Q3,IS Dongseo,E004YM9PB,KR,All_Cap,false,KR7010780005,6273204,IS Dongseo,485702801.0,0.00008196211086600614
2019-06-24,KR05M2,Seoul Semicon,E004YQP60,KR,All_Cap,false,KR7046890000,6439493,Seoul Semicon,604314108.0,0.000101977711093718
2019-06-24,KR644P,Sangsangin,E004YN2GO,KR,All_Cap,false,KR7038540001,6284712,Sangsangin,601280506.0,0.0001014657922352403
2019-06-24,KR71DW,HARIM HOLDINGS,E004YNISS,KR,All_Cap,false,KR7003380003,BZ404M0,HARIM HOLDINGS,529332739.0,0.00008932464163187869
2019-06-24,KR109L,SL,E004YR81I,KR,All_Cap,false,KR7005850003,6529792,SL,422921602.0,0.00007136781414351555
2019-06-24,KR03GU,TAEYOUNG Const,E004YNK30,KR,All_Cap,false,KR7009410002,B1WT3H9,TAEYOUNG Const,534901784.0,0.0000902644152604598
2019-06-24,KR18I2,HYUNDAI WIA,E004YQXCM,KR,All_Cap,false,KR7011210002,B3LF565,HYUNDAI WIA,681543515.0,0.00011501013587203405
2019-06-24,KR14EU,DAEWOONG,E004YP0RH,KR,All_Cap,false,KR7003090008,6164427,DAEWOONG,572552447.0,0.00009661794628525748
2019-06-24,KR14CS,Dongwon F&B,E004YO9SV,KR,All_Cap,false,KR7049770001,6290719,Dongwon F&B,279177497.0,0.00004711106650671363
2019-06-24,KR01R3,ORION HOLDINGS,E004YP182,KR,All_Cap,false,KR7001800002,6896849,ORION HOLDINGS,360003110.0,0.00006075034929421171
2019-06-24,KR719S,Lotte Confec,E004YREA2,KR,All_Cap,false,KR7280360009,BZ60JT0,Lotte Confec,280193607.0,0.000047282534573812665
2019-06-24,KR140G,OSSTEM IMPLANT,E004YR5V2,KR,All_Cap,false,KR7048260004,B1L0LB3,OSSTEM IMPLANT,730608895.0,0.0001232898948253754
2019-06-24,KR03R5,Hyundaimercmar,E004YP8FY,KR,All_Cap,false,KR7011200003,6405869,Hyundaimercmar,885333063.0,0.00014939952274013507
2019-06-24,KR1A3P,LOTTE HIMART,E004YM3O1,KR,All_Cap,false,KR7071840003,B66Z237,LOTTE HIMART,351795469.0,0.00005936531387706909
2019-06-24,KR02ER,Korean Reinsu,E004YQN1T,KR,All_Cap,false,KR7003690005,B01T146,Korean Reinsu,857643729.0,0.0001447269611274754
2019-06-24,KR04FU,HANDSOME,E004YNQ47,KR,All_Cap,false,KR7020000006,6155227,HANDSOME,547749551.0,0.00009243246967782482
2019-06-24,KR02R4,Green Cross Hldg,E004YMXYV,KR,All_Cap,false,KR7005250006,6497134,Green Cross Hldg,698543822.0,0.00011787892938984236
2019-06-24,KR16SA,Yungjin Pharm,E004YM8OY,KR,All_Cap,false,KR7003520004,6698476,Yungjin Pharm,408326560.0,0.0000689049079217785
2019-06-24,KR11JW,S.M. Entertain,E004YSJCN,KR,All_Cap,false,KR7041510009,6243081,S.M. Entertain,705585650.0,0.00011906723443162314
2019-06-24,KR60K1,MEZZION PHARMA,E004YQPM9,KR,All_Cap,false,KR7140410002,B55W726,MEZZION PHARMA,694636674.0,0.00011721960006975905
2019-06-24,KR01V7,Nexen Tire,E004YQU2C,KR,All_Cap,false,KR7002350007,6984959,Nexen Tire,299794096.0,0.00005059010753641111
2019-06-24,KR30GU,CHONG KUN DANG PHARM.,E004YU9X2,KR,All_Cap,false,KR7185750007,BFZD2P7,CHONG KUN DANG PHARM.,572037840.0,0.00009653110660490237
2019-06-24,KR14JZ,Hansol Chemical,E004YQKT8,KR,All_Cap,false,KR7014680003,6988155,Hansol Chemical,633287515.0,0.00010686695939908225
2019-06-24,KR04L0,Daou Tech,E004YMWU1,KR,All_Cap,false,KR7023590003,6113612,Daou Tech,489033630.0,0.00008252418663582183
2019-06-24,KR623M,WONIK IPS CO LTD,E004YRSHM,KR,All_Cap,false,KR7240810002,BZ8TP86,WONIK IPS CO LTD,723451463.0,0.00012208208166495694
2019-06-24,KR19SD,JYP ENTERTAINMENT,E004YO97L,KR,All_Cap,false,KR7035900000,B16TC34,JYP ENTERTAINMENT,601617776.0,0.00010152270638330547
2019-06-24,KR03YC,HDC,E004YQ4LW,KR,All_Cap,false,KR7012630000,6402428,HDC,536149260.0,0.00009047492622725712
2019-06-24,KR10ZB,Daeduck Electr,E004YOZBH,KR,All_Cap,false,KR7008060006,6149383,Daeduck Electr,686750843.0,0.00011588886993321905
2019-06-24,KR190L,LEENO INDUSTRIAL,E004YSJCQ,KR,All_Cap,false,KR7058470006,6430139,LEENO INDUSTRIAL,523595671.0,0.00008835651420396663
2019-06-24,KR10LX,Partron,E004YP5YN,KR,All_Cap,false,KR7091700005,B1GN4B8,Partron,715939450.0,0.00012081443313366327
2019-06-24,KR622L,JEJUAIR,E004YNVLJ,KR,All_Cap,false,KR7089590004,BYRPKQ1,JEJUAIR,269987134.0,0.00004556019723119376
2019-06-24,KR19O9,HANSAE,E004YQXRJ,KR,All_Cap,false,KR7105630008,B3KT2S9,HANSAE,407056479.0,0.00006869058237225216
2019-06-24,KR50R7,NICE INFORMATION SERVICE,E004YMWR3,KR,All_Cap,false,KR7030190003,6248332,NICE INFORMATION SERVICE,522278350.0,0.00008813421692747198
2019-06-24,KR637R,SAM CHUN DANG PHARM.,E004YNALQ,KR,All_Cap,false,KR7000250001,6510279,SAM CHUN DANG PHARM.,472056461.0,0.00007965929764423266
2019-06-24,KR037L,Korea Pet,E004YNLOT,KR,All_Cap,false,KR7006650006,6166672,Korea Pet,483981816.0,0.0000816716954863165
2019-06-24,KR06J0,CHABIOTECH,E004YMBCU,KR,All_Cap,false,KR7085660009,B0TLGZ0,CHABIOTECH,709934444.0,0.00011980109129888347
2019-06-24,KR12Q4,Daesang,E004YQKPC,KR,All_Cap,false,KR7001680008,6352716,Daesang,446266314.0,0.00007530722291188085
2019-06-24,KR030E,DONGWON IND,E004YMP33,KR,All_Cap,false,KR7006040000,6276322,DONGWON IND,292782194.0,0.000049406852492540014
2019-06-24,KR065M,Huchems Chem,E004YMMGM,KR,All_Cap,false,KR7069260008,6548991,Huchems Chem,252460061.0,0.00004260251220770842
2019-06-24,KR40AP,SPC SAMLIP,E004YO1K9,KR,All_Cap,false,KR7005610001,6771281,SPC SAMLIP,198341457.0,0.0000334700241680492
2019-06-24,KR304I,DONG-A ST,E004YQTF8,KR,All_Cap,false,KR7170900005,B9C3D99,DONG-A ST,480315401.0,0.00008105298974261463
2019-06-24,KR102E,Lock&Lock,E004YTFC7,KR,All_Cap,false,KR7115390007,B5LG7S8,Lock&Lock,264322099.0,0.00004460422533691225
2019-06-24,KR51TA,MIRAE ASSET LIFE INSUR,E004YQ658,KR,All_Cap,false,KR7085620003,BYW7G64,MIRAE ASSET LIFE INSUR,425983990.0,0.00007188459062545873
2019-06-24,KR10NZ,Youngone Holding,E004YQ1HE,KR,All_Cap,false,KR7009970005,6150493,Youngone Holding,390665005.0,0.0000659245291263594
2019-06-24,KR04JY,Posco ICT,E004YMR2H,KR,All_Cap,false,KR7022100002,B123VB1,Posco ICT,260786634.0,0.00004400761734186615
2019-06-24,KR05R7,KEPCO E&C,E004YN56Q,KR,All_Cap,false,KR7052690005,B4LW1M1,KEPCO E&C,258490523.0,0.00004362014973007724
2019-06-24,KR19BW,NICE HOLDINGS,E004YQHK5,KR,All_Cap,false,KR7034310003,6726430,NICE HOLDINGS,431697601.0,0.00007284875969605718
2019-06-24,KR61J1,SKC KOLON PI,E004YTW57,KR,All_Cap,false,KR7178920005,BSTLJW4,SKC KOLON PI,341797597.0,0.00005767817785149748
2019-06-24,KR70AB,Hyundai Construction Equipment,E004YMUA4,KR,All_Cap,false,KR7267270007,BD4HFS0,Hyundai Construction Equipment,553478420.0,0.00009339921352848429
2019-06-24,KR10JV,SOULBRAIN,E004YP3YP,KR,All_Cap,false,KR7036830008,B0105T2,SOULBRAIN,449462036.0,0.00007584649944131749
2019-06-24,KR116J,Seegene,E004YPMP3,KR,All_Cap,false,KR7096530001,B679Q36,Seegene,506139258.0,0.00008541075302103124
2019-06-24,KR715O,DENTIUM,E004YTW49,KR,All_Cap,false,KR7145720009,BF07GJ6,DENTIUM,587032117.0,0.00009906138353824376
2019-06-24,KR514L,AFREECATV,E004YPAV0,KR,All_Cap,false,KR7067160002,6724508,AFREECATV,471282038.0,0.00007952861414054995
2019-06-24,KR06FW,CJ CGV,E004YQ3IE,KR,All_Cap,false,KR7079160008,B04S946,CJ CGV,410618666.0,0.00006929169969177004
2019-06-24,KR61WE,LIGNEX1,E004YM7RL,KR,All_Cap,false,KR7079550000,BZ0RDZ1,LIGNEX1,338774234.0,0.00005716798681927779
2019-06-24,KR51K1,G-TREEBNT,E004YMQ0N,KR,All_Cap,false,KR7115450009,B636JW1,G-TREEBNT,581294306.0,0.00009809313072944395
2019-06-24,KR04CR,SK Gas,E004YN6YQ,KR,All_Cap,false,KR7018670000,6036021,SK Gas,275452332.0,0.00004648244672915512
2019-06-24,KR02Q3,BINGGRAE,E004YMS6S,KR,All_Cap,false,KR7005180005,6098236,BINGGRAE,373914048.0,0.00006309781329948135
2019-06-24,KR10Q2,EO Technics,E004YSJD0,KR,All_Cap,false,KR7039030002,6285919,EO Technics,420220085.0,0.00007091193446688096
2019-06-24,KR1J3Y,KOLMARBNH,E004YO5VM,KR,All_Cap,false,KR7200130003,BP9DKY8,KOLMARBNH,206003234.0,0.000034762945301325956
2019-06-24,KR70YG,Maeil Dairies,E004YPFWQ,KR,All_Cap,false,KR7267980001,BYQJ9K1,Maeil Dairies,313935762.0,0.000052976506779190094
2019-06-24,KR18WG,JCONTENTREE,E004YM9SW,KR,All_Cap,false,KR7036420008,6346689,JCONTENTREE,185928372.0,0.000031375322126256445
2019-06-24,KR10GS,Silicon Works,E004YTBFI,KR,All_Cap,false,KR7108320003,B53YZC0,Silicon Works,416452451.0,0.00007027614806627806
2019-06-24,KR071J,Poongsan,E004YQR65,KR,All_Cap,false,KR7103140000,B3BDFS1,Poongsan,400358405.0,0.00006756028565037529
2019-06-24,KR05FV,Hana Tour Servic,E004YS47V,KR,All_Cap,false,KR7039130000,6311632,Hana Tour Servic,464698523.0,0.00007841764919407022
2019-06-24,KR40BQ,BGF,E004YP8JT,KR,All_Cap,false,KR7027410000,BLY0NY7,BGF,219585840.0,0.00003705500344167273
2019-06-24,KR15UB,TOKAI CARBON KOREA,E004YR82C,KR,All_Cap,false,KR7064760002,6672384,TOKAI CARBON KOREA,197778357.0,0.00003337500131758668
2019-06-24,KR60DU,OSCOTEC,E004YQGWS,KR,All_Cap,false,KR7039200001,B1L3VL2,OSCOTEC,414861254.0,0.00007000763434831073
2019-06-24,KR02BO,DAISHIN SECUR,E004YMC21,KR,All_Cap,false,KR7003540002,6251200,DAISHIN SECUR,564740997.0,0.00009529976790620328
2019-06-24,KR144K,Korea Elec Term,E004YMWWZ,KR,All_Cap,false,KR7025540006,6145916,Korea Elec Term,406638012.0,0.00006861996627002432
