Date;Close
11/22/2023;930.3
11/23/2023;934.53
11/24/2023;927.2
11/27/2023;924.57
11/28/2023;932.07
11/29/2023;929.76
11/30/2023;933.61
12/1/2023;928.92
12/4/2023;927.12
12/5/2023;919.36
12/6/2023;922.14
12/7/2023;917.55
12/8/2023;922.17
12/11/2023;920.49
12/12/2023;923.66
12/13/2023;920.72
12/14/2023;938.72
12/15/2023;946.65
12/18/2023;943.84
12/19/2023;944.49
12/20/2023;943.4
12/21/2023;944.22
12/22/2023;938.51
12/25/2023;939.42
12/26/2023;944.42
12/27/2023;955.11
12/28/2023;967.46
12/29/2023;968.26
1/2/2024;961.3
1/3/2024;948.77
1/4/2024;949.84
1/5/2024;947.77
1/8/2024;942.74
1/9/2024;939.19
1/10/2024;935.38
1/11/2024;940.84
1/12/2024;942.31
1/15/2024;941.23
1/16/2024;926.63
1/17/2024;906.45
1/18/2024;909.25
1/19/2024;918.3
1/22/2024;911.9
1/23/2024;917.41
1/24/2024;929.1
1/25/2024;934.75
1/26/2024;931.71
1/29/2024;936.52
1/30/2024;927.45
1/31/2024;922.92
2/1/2024;928.9
2/2/2024;934.66
2/5/2024;930.04
2/6/2024;945.68
2/7/2024;948.22
2/8/2024;943.48
2/9/2024;941.58
2/12/2024;942.08
2/13/2024;942.77
2/14/2024;944.73
2/15/2024;953.1
2/16/2024;961.16
2/19/2024;961.3
2/20/2024;963.77
2/21/2024;965.31
2/22/2024;973.66
2/23/2024;972.58
2/26/2024;968.61
2/27/2024;972.05
2/28/2024;963.52
2/29/2024;965.61
3/1/2024;969.15
3/4/2024;974.55
3/5/2024;966.37
3/6/2024;972.25
3/7/2024;974.44
3/8/2024;980.89
3/11/2024;982.76
3/12/2024;992.22
3/13/2024;989.8
3/14/2024;991.85
3/15/2024;978.67
3/18/2024;981.81
3/19/2024;972.08
3/20/2024;976.19
3/21/2024;991.53
3/22/2024;983
3/25/2024;979.98
3/26/2024;983.71
3/27/2024;980.55
3/28/2024;984.01
3/29/2024;986.67
4/1/2024;985.6
4/2/2024;993.04
4/3/2024;986.7
4/4/2024;991.93
4/5/2024;989.04
4/8/2024;992.31
4/9/2024;998.18
4/10/2024;1000.56
4/11/2024;997.91
4/12/2024;985.25
4/15/2024;974.89
4/16/2024;955.12
4/17/2024;957.59
4/18/2024;963.39
4/19/2024;949.75
4/22/2024;957.01
4/23/2024;964.1
4/24/2024;978.62
4/25/2024;972.87
4/26/2024;985.08
4/29/2024;994.36
4/30/2024;989.27
5/1/2024;988.86
5/2/2024;995.81
5/3/2024;1003.93
5/6/2024;1008.92
5/7/2024;1010.37
5/8/2024;1008.82
5/9/2024;1005.89
5/10/2024;1013.57
5/13/2024;1020.26
5/14/2024;1022.38
5/15/2024;1025.87
5/16/2024;1039.03
5/17/2024;1040.19
5/20/2024;1042.2
5/21/2024;1034.13
5/22/2024;1035.93
5/23/2024;1032.22
5/24/2024;1024.3
5/27/2024;1031.24
5/28/2024;1029.05
5/29/2024;1014.01
5/30/2024;1000.74
5/31/2024;992.12
6/3/2024;1011.37
6/4/2024;994.96
6/5/2024;1005.2
6/6/2024;1015.1
6/7/2024;1014.99
6/10/2024;1012.33
6/11/2024;1007.95
6/12/2024;1010.64
6/13/2024;1017.26
6/14/2024;1018.53
6/17/2024;1015.99
6/18/2024;1023.18
6/19/2024;1035.92
6/20/2024;1036.38
6/21/2024;1028.03
